task_lang,transfer_lang,accuracy,f1_score,transfer_language,genetic,geographic
ikwe1242,stan1293,0.1891891891891892,0.0972675972675972,eng,1.0,0.2123
anga1290,stan1293,0.1801801801801801,0.091055341055341,eng,1.0,0.464
cent2292,stan1293,0.2522522522522522,0.2369067673945722,eng,1.0,0.3775
dutc1256,stan1293,0.4414414414414414,0.4237024364247346,eng,0.7067999839782715,0.0174
russ1263,stan1293,0.5495495495495496,0.5270321236987903,eng,0.8934000134468079,0.1849
bora1263,stan1293,0.1682242990654205,0.1094907169673524,eng,1.0,0.3289
pali1279,stan1293,0.2432432432432432,0.1987055127151745,eng,1.0,0.2752
nucl1643,stan1293,0.5495495495495496,0.5259518176759556,eng,1.0,0.3453
tong1325,stan1293,0.1171171171171171,0.0830313567155672,eng,1.0,0.5003
safw1238,stan1293,0.2252252252252252,0.201812369554305,eng,1.0,0.2892
taki1248,stan1293,0.1621621621621621,0.0824633365173905,eng,1.0,0.4589
beng1280,stan1293,0.3783783783783784,0.3410227826145669,eng,0.9196000099182129,0.3019
dogr1252,stan1293,0.1801801801801801,0.1216807716807716,eng,1.0,0.2323
vidu1238,stan1293,0.2252252252252252,0.1365085882383982,eng,1.0,0.2905
sanp1260,stan1293,0.1531531531531531,0.0925207627595039,eng,1.0,0.3348
iatm1242,stan1293,0.1775700934579439,0.1378497631159407,eng,1.0,0.4556
taji1245,stan1293,0.2972972972972973,0.2260526059191242,eng,0.929099977016449,0.2123
east2379,stan1293,0.2,0.1748141351402221,eng,1.0,0.4807
koro1310,stan1293,0.1891891891891892,0.1016193332369802,eng,1.0,0.4107
seim1238,stan1293,0.1801801801801801,0.0851076475045688,eng,1.0,0.4515
nalc1240,stan1293,0.1743119266055046,0.1470388851522893,eng,1.0,0.4521
kain1272,stan1293,0.2,0.1567320936639118,eng,1.0,0.3718
ewee1241,stan1293,0.2072072072072072,0.1763735519883061,eng,1.0,0.2049
bala1315,stan1293,0.2252252252252252,0.1645175112656649,eng,1.0,0.4247
sant1451,stan1293,0.2612612612612612,0.2128569818861659,eng,1.0,0.3322
tete1251,stan1293,0.2072072072072072,0.1642931751627403,eng,1.0,0.3301
kuni1267,stan1293,0.2777777777777778,0.2033080088635644,eng,1.0,0.4662
xava1240,stan1293,0.1531531531531531,0.1030641041828649,eng,1.0,0.3327
ngul1246,stan1293,0.1891891891891892,0.1303657542608489,eng,1.0,0.2858
umbu1258,stan1293,0.1621621621621621,0.1235747533374571,eng,1.0,0.4595
supy1237,stan1293,0.2,0.1443963443963444,eng,1.0,0.1842
noga1249,stan1293,0.209090909090909,0.1570263265000107,eng,1.0,0.1454
waim1251,stan1293,0.1621621621621621,0.0951025380876127,eng,1.0,0.467
ngab1239,stan1293,0.1891891891891892,0.1685907322930916,eng,1.0,0.3237
cash1251,stan1293,0.2363636363636363,0.1724594819822345,eng,1.0,0.3572
alun1238,stan1293,0.2432432432432432,0.232958185688216,eng,1.0,0.4365
omie1241,stan1293,0.1801801801801801,0.1545272891696454,eng,1.0,0.4689
usan1239,stan1293,0.1743119266055046,0.1005531053505447,eng,1.0,0.4586
mama1276,stan1293,0.1531531531531531,0.1043327999849739,eng,1.0,0.4241
wuvu1239,stan1293,0.1981981981981982,0.1354076495344571,eng,1.0,0.4498
taku1257,stan1293,0.2522522522522522,0.1849639730995663,eng,1.0,0.4671
west2644,stan1293,0.1454545454545454,0.0726233766233766,eng,1.0,0.3341
janj1240,stan1293,0.2522522522522522,0.1956057486357662,eng,1.0,0.1926
kuni1265,stan1293,0.1711711711711711,0.1250160611862739,eng,1.0,0.459
egyp1253,stan1293,0.3243243243243243,0.2327327327327327,eng,1.0,0.1433
muin1242,stan1293,0.1891891891891892,0.1017953237144906,eng,1.0,0.3301
ajyi1238,stan1293,0.1981981981981982,0.1137119262119262,eng,1.0,0.3587
nucl1417,stan1293,0.1891891891891892,0.1426479541744339,eng,1.0,0.2142
finn1318,stan1293,0.4684684684684684,0.4520520824970474,eng,1.0,0.0812
mati1250,stan1293,0.1981981981981982,0.1698477312884092,eng,1.0,0.4073
tiii1241,stan1293,0.2314814814814814,0.190806360630922,eng,1.0,0.4452
sout2990,stan1293,0.1891891891891892,0.1444376623079335,eng,1.0,0.345
stan1288,stan1293,0.5405405405405406,0.5154494542119878,eng,0.9386000037193298,0.0575
rawa1267,stan1293,0.146788990825688,0.0934953040577292,eng,1.0,0.4611
siri1273,stan1293,0.2072072072072072,0.1606657678086249,eng,1.0,0.3552
maha1287,stan1293,0.3873873873873873,0.350011511537161,eng,0.913100004196167,0.2549
suba1238,stan1293,0.2252252252252252,0.1730769230769231,eng,1.0,0.2637
west2369,stan1293,0.5495495495495496,0.5162094977843108,eng,0.9196000099182129,0.2083
swah1253,stan1293,0.2702702702702703,0.2042316781405965,eng,1.0,0.294
guay1257,stan1293,0.2181818181818181,0.1480164658862391,eng,1.0,0.3183
east2516,stan1293,0.2162162162162162,0.1568963119350716,eng,1.0,0.4602
ngan1299,stan1293,0.1621621621621621,0.1042209155154074,eng,1.0,0.1892
kwai1243,stan1293,0.1981981981981982,0.0842447941666506,eng,1.0,0.4771
kuma1280,stan1293,0.2522522522522522,0.1938938938938939,eng,1.0,0.4603
quio1241,stan1293,0.2072072072072072,0.1681898105455991,eng,1.0,0.3316
mara1378,stan1293,0.3333333333333333,0.2794324665669695,eng,0.913100004196167,0.2901
fore1270,stan1293,0.1531531531531531,0.0975826043958962,eng,1.0,0.4622
tuca1252,stan1293,0.1891891891891892,0.1450466860302926,eng,1.0,0.3203
teut1235,stan1293,0.2612612612612612,0.2357008678174495,eng,1.0,0.3283
sout2697,stan1293,0.4414414414414414,0.4094353327589368,eng,1.0,0.1686
poli1260,stan1293,0.5225225225225225,0.4986122401470028,eng,0.904699981212616,0.0548
mank1251,stan1293,0.2162162162162162,0.1713253360312184,eng,1.0,0.1877
kaga1256,stan1293,0.2882882882882883,0.2384594428694014,eng,1.0,0.3927
fili1244,stan1293,0.3873873873873873,0.3624350281523253,eng,1.0,0.3935
apin1244,stan1293,0.1238095238095238,0.073265973055889,eng,1.0,0.2993
urub1250,stan1293,0.2,0.1683850906973263,eng,1.0,0.2851
yape1248,stan1293,0.2252252252252252,0.1829080423065385,eng,1.0,0.4191
domb1246,stan1293,0.2252252252252252,0.1776859804818798,eng,0.9687,0.3149
awac1239,stan1293,0.2072072072072072,0.154719621386288,eng,1.0,0.3362
boli1256,stan1293,0.3423423423423423,0.3397416371114846,eng,1.0,0.3776
assy1241,stan1293,0.1801801801801801,0.066037466037466,eng,1.0,0.1542
daai1236,stan1293,0.2432432432432432,0.1806947918192224,eng,1.0,0.3188
carr1249,stan1293,0.2612612612612612,0.2051607162718274,eng,1.0,0.2694
achi1256,stan1293,0.1801801801801801,0.0986187296866908,eng,1.0,0.3232
ewag1241,stan1293,0.2201834862385321,0.184113285187187,eng,1.0,0.4685
dano1240,stan1293,0.2,0.1217671639420738,eng,1.0,0.4606
tswa1253,stan1293,0.2252252252252252,0.1917571109381454,eng,1.0,0.3332
urii1240,stan1293,0.2018348623853211,0.1406961424641296,eng,1.0,0.4628
high1278,stan1293,0.2522522522522522,0.1825942321631976,eng,1.0,0.324
pich1237,stan1293,0.1981981981981982,0.0967042992359448,eng,1.0,0.3604
boko1266,stan1293,0.1801801801801801,0.0961784028318288,eng,1.0,0.1888
elna1235,stan1293,0.1454545454545454,0.0813242728309059,eng,1.0,0.3312
awap1236,stan1293,0.1531531531531531,0.1094607804285223,eng,1.0,0.4625
ital1282,stan1293,0.5405405405405406,0.5181621813200761,eng,0.929099977016449,0.0615
nepa1254,stan1293,0.4594594594594595,0.416076966896639,eng,0.904699981212616,0.2774
nort2972,stan1293,0.1711711711711711,0.0935230041362116,eng,1.0,0.3183
nort2979,stan1293,0.1891891891891892,0.1498231262937145,eng,1.0,0.3616
naba1256,stan1293,0.2385321100917431,0.185554021727023,eng,1.0,0.4631
mutu1242,stan1293,0.2702702702702703,0.1977372330313506,eng,1.0,0.4627
nkon1248,stan1293,0.1621621621621621,0.0922661441648783,eng,1.0,0.2018
kadi1248,stan1293,0.2252252252252252,0.1600233684855867,eng,1.0,0.3566
keng1240,stan1293,0.2072072072072072,0.1507357697833888,eng,1.0,0.1947
noon1243,stan1293,0.1711711711711711,0.116749423842447,eng,1.0,0.209
marg1254,stan1293,0.1308411214953271,0.0609879839786381,eng,1.0,0.3622
binu1245,stan1293,0.1588785046728972,0.0903379538226,eng,1.0,0.462
muru1274,stan1293,0.1545454545454545,0.0890392561983471,eng,1.0,0.3337
busa1253,stan1293,0.1981981981981982,0.1454273545584296,eng,1.0,0.1915
huam1247,stan1293,0.1545454545454545,0.1182979673888764,eng,1.0,0.3496
west2454,stan1293,0.1981981981981982,0.1508748870450998,eng,1.0,0.1724
bumb1241,stan1293,0.1981981981981982,0.1509791753694193,eng,1.0,0.4538
waim1255,stan1293,0.1981981981981982,0.1247146114466219,eng,1.0,0.3222
barg1252,stan1293,0.2818181818181818,0.2668914935194005,eng,1.0,0.459
saaa1240,stan1293,0.2363636363636363,0.2001720420225506,eng,1.0,0.4785
shon1251,stan1293,0.1441441441441441,0.1010029604529822,eng,1.0,0.3141
urdu1245,stan1293,0.3333333333333333,0.2948514159630937,eng,0.9196000099182129,0.2475
juqu1238,stan1293,0.1711711711711711,0.0940637065637065,eng,1.0,0.3294
lole1239,stan1293,0.2685185185185185,0.1796735148732378,eng,1.0,0.4453
deny1238,stan1293,0.1621621621621621,0.0907542973011522,eng,1.0,0.2099
gari1256,stan1293,0.2252252252252252,0.1675793562687353,eng,1.0,0.3152
igna1246,stan1293,0.2162162162162162,0.1093553425014099,eng,1.0,0.3565
aros1241,stan1293,0.2162162162162162,0.1871086673718252,eng,1.0,0.4796
hueh1236,stan1293,0.2612612612612612,0.1984581984581984,eng,1.0,0.3235
neha1247,stan1293,0.3243243243243243,0.2698040988978986,eng,1.0,0.4648
nort2795,stan1293,0.1351351351351351,0.0758599192334132,eng,1.0,0.322
djam1256,stan1293,0.1559633027522936,0.1175638636154175,eng,1.0,0.4627
huau1238,stan1293,0.1891891891891892,0.092163810151615,eng,1.0,0.3275
port1283,stan1293,0.5135135135135135,0.4742718168425715,eng,0.9358999729156494,0.0512
roto1249,stan1293,0.2072072072072072,0.1221481221481221,eng,1.0,0.4681
ndam1239,stan1293,0.2342342342342342,0.1636949464094929,eng,1.0,0.2922
baeg1237,stan1293,0.1531531531531531,0.0825214749633354,eng,1.0,0.4762
jami1235,stan1293,0.2522522522522522,0.165713697243551,eng,1.0,0.3352
kose1239,stan1293,0.1891891891891892,0.1028207694874361,eng,1.0,0.462
calu1238,stan1293,0.2162162162162162,0.1529152325230756,eng,1.0,0.391
colo1256,stan1293,0.2545454545454545,0.2064430014430014,eng,1.0,0.3419
buna1276,stan1293,0.1727272727272727,0.1253310428080601,eng,1.0,0.4732
anka1246,stan1293,0.1081081081081081,0.0518890984007263,eng,1.0,0.4635
mana1298,stan1293,0.1636363636363636,0.1099048417020767,eng,1.0,0.4549
dawr1236,stan1293,0.1711711711711711,0.05003465003465,eng,1.0,0.2422
nort2847,stan1293,0.1531531531531531,0.1066115810666813,eng,1.0,0.4971
apal1256,stan1293,0.2,0.0859407259407259,eng,1.0,0.4589
wels1247,stan1293,0.2612612612612612,0.180878298727269,eng,0.913100004196167,0.0095
bhad1241,stan1293,0.3513513513513513,0.2950288590587895,eng,0.9247999787330627,0.2447
dhao1237,stan1293,0.1559633027522936,0.1113512797686925,eng,1.0,0.4447
sout2976,stan1293,0.1621621621621621,0.0608300608300608,eng,1.0,0.3282
sina1266,stan1293,0.1981981981981982,0.1294004856114895,eng,1.0,0.4701
gour1243,stan1293,0.1891891891891892,0.1251573649947633,eng,1.0,0.1834
oloo1241,stan1293,0.1545454545454545,0.0994729660583319,eng,1.0,0.4524
kobo1249,stan1293,0.1454545454545454,0.0684173939908859,eng,1.0,0.4584
waff1241,stan1293,0.2072072072072072,0.1506950966410425,eng,1.0,0.4626
maiw1251,stan1293,0.2162162162162162,0.1907019513567793,eng,1.0,0.4711
tena1240,stan1293,0.2432432432432432,0.1478061057008425,eng,1.0,0.34
gapa1238,stan1293,0.1891891891891892,0.1602891202891202,eng,1.0,0.4716
kisi1243,stan1293,0.2792792792792792,0.2423374790491907,eng,1.0,0.2953
yaum1237,stan1293,0.2522522522522522,0.1961103961103961,eng,1.0,0.4623
chiq1248,stan1293,0.2432432432432432,0.1591591591591591,eng,0.9687,0.3544
east2555,stan1293,0.1801801801801801,0.1301789199586017,eng,1.0,0.3668
telu1262,stan1293,0.3818181818181818,0.3253987233779039,eng,1.0,0.2989
cham1315,stan1293,0.2522522522522522,0.1724731270887492,eng,1.0,0.36
naro1249,stan1293,0.1801801801801801,0.1360432831021066,eng,1.0,0.3224
hdii1240,stan1293,0.1531531531531531,0.1177351315600163,eng,1.0,0.1931
mixt1426,stan1293,0.2727272727272727,0.2420704295704295,eng,1.0,0.3322
nung1290,stan1293,0.2162162162162162,0.1606977229416756,eng,1.0,0.4668
alba1267,stan1293,0.2792792792792792,0.2270772320307924,eng,0.7836999893188477,0.0811
tand1256,stan1293,0.2149532710280373,0.1598196502440412,eng,1.0,0.3565
hind1269,stan1293,0.3873873873873873,0.3627457244478521,eng,0.9196000099182129,0.2707
miga1241,stan1293,0.2909090909090909,0.2187729799330608,eng,1.0,0.4635
east2551,stan1293,0.1891891891891892,0.1248537110606076,eng,1.0,0.3666
caja1238,stan1293,0.2,0.1207870916961826,eng,1.0,0.3585
agus1235,stan1293,0.2522522522522522,0.2074635072966774,eng,1.0,0.4059
cash1254,stan1293,0.3148148148148148,0.2836438544074262,eng,1.0,0.3521
para1306,stan1293,0.2522522522522522,0.1886726355721366,eng,1.0,0.3795
limb1266,stan1293,0.1711711711711711,0.05003465003465,eng,1.0,0.2883
cube1242,stan1293,0.2162162162162162,0.1884562188060597,eng,1.0,0.3194
huas1242,stan1293,0.2612612612612612,0.2015930988903962,eng,1.0,0.3218
cebu1242,stan1293,0.3063063063063063,0.2471935138601804,eng,1.0,0.4046
guar1292,stan1293,0.1454545454545454,0.1044099531904409,eng,1.0,0.3522
croa1245,stan1293,0.4504504504504504,0.4296414241724605,eng,0.9196000099182129,0.0639
tuts1235,stan1293,0.2612612612612612,0.2055451756482684,eng,1.0,0.305
sian1257,stan1293,0.1891891891891892,0.0935220935220935,eng,1.0,0.461
lach1249,stan1293,0.2882882882882883,0.2288197274743696,eng,1.0,0.3321
mbya1239,stan1293,0.3423423423423423,0.2726217743166895,eng,1.0,0.3671
chiq1250,stan1293,0.2432432432432432,0.1898053042471204,eng,1.0,0.3279
yalu1240,stan1293,0.1621621621621621,0.1164338046967155,eng,1.0,0.1936
coyu1235,stan1293,0.2432432432432432,0.156206833641742,eng,1.0,0.3232
chuj1250,stan1293,0.2072072072072072,0.1368735618735618,eng,1.0,0.324
limo1248,stan1293,0.2072072072072072,0.1631340373987433,eng,1.0,0.3765
nucl1454,stan1293,0.3063063063063063,0.2435406505615234,eng,1.0,0.443
mato1252,stan1293,0.2522522522522522,0.1891948674438915,eng,1.0,0.462
masb1238,stan1293,0.2882882882882883,0.2396911607437923,eng,1.0,0.3939
sani1270,stan1293,0.3181818181818182,0.2540491317366172,eng,1.0,0.4549
kisa1266,stan1293,0.2363636363636363,0.1995020131383768,eng,1.0,0.4451
natu1246,stan1293,0.2272727272727272,0.1398011799135968,eng,1.0,0.4822
shua1257,stan1293,0.2545454545454545,0.2127238865316635,eng,1.0,0.3486
magd1235,stan1293,0.1801801801801801,0.102454966381907,eng,1.0,0.3318
kasu1251,stan1293,0.1441441441441441,0.0570523491016212,eng,1.0,0.4599
mach1267,stan1293,0.1261261261261261,0.069255810432281,eng,1.0,0.3609
gamo1243,stan1293,0.1621621621621621,0.1224809627430234,eng,1.0,0.2422
hawa1245,stan1293,0.1441441441441441,0.0687354020687354,eng,1.0,0.4071
daga1275,stan1293,0.2612612612612612,0.2530338030338031,eng,1.0,0.4716
whit1269,stan1293,0.1261261261261261,0.0902502745249389,eng,1.0,0.4973
folo1238,stan1293,0.2477064220183486,0.1667910071579796,eng,1.0,0.4617
chay1248,stan1293,0.1351351351351351,0.046415331260464,eng,1.0,0.3518
panj1256,stan1293,0.3603603603603603,0.3048278744064521,eng,0.913100004196167,0.2534
east2556,stan1293,0.2162162162162162,0.1469927409281397,eng,1.0,0.3239
beam1240,stan1293,0.1801801801801801,0.1132930803143569,eng,1.0,0.4585
fran1266,stan1293,0.3333333333333333,0.2548251168940824,eng,1.0,0.3231
stan1306,stan1293,0.4054054054054054,0.3865627660408731,eng,1.0,0.3806
yomb1244,stan1293,0.1531531531531531,0.1136957685977293,eng,1.0,0.2545
anja1238,stan1293,0.1891891891891892,0.0858858858858858,eng,1.0,0.4601
samb1321,stan1293,0.1801801801801801,0.1390850620735678,eng,1.0,0.4609
alam1246,stan1293,0.2,0.1477575757575757,eng,1.0,0.4563
hary1238,stan1293,0.3153153153153153,0.2532561790873811,eng,0.913100004196167,0.2571
ucay1237,stan1293,0.1981981981981982,0.1315613370407891,eng,1.0,0.3552
east2347,stan1293,0.1711711711711711,0.142882383743622,eng,1.0,0.2864
yaqu1251,stan1293,0.1891891891891892,0.1506210039965314,eng,1.0,0.3215
baru1269,stan1293,0.2293577981651376,0.1718380814421374,eng,1.0,0.4701
boro1279,stan1293,0.1981981981981982,0.0944847286310701,eng,1.0,0.4638
siro1249,stan1293,0.2252252252252252,0.1740456351219805,eng,1.0,0.4605
tsik1238,stan1293,0.1909090909090909,0.1242705570291777,eng,1.0,0.1929
pula1262,stan1293,0.1891891891891892,0.1536698348292551,eng,1.0,0.1855
bala1310,stan1293,0.2882882882882883,0.2249347150126739,eng,1.0,0.3777
moko1243,stan1293,0.1351351351351351,0.0500866864503228,eng,1.0,0.1864
mama1271,stan1293,0.1981981981981982,0.1465482179767894,eng,1.0,0.1805
cara1272,stan1293,0.2612612612612612,0.202466372277693,eng,1.0,0.3219
cuib1242,stan1293,0.2342342342342342,0.1262885276168008,eng,1.0,0.3046
nort2957,stan1293,0.2972972972972973,0.243204549086902,eng,1.0,0.3249
saba1262,stan1293,0.2342342342342342,0.1606427070569772,eng,1.0,0.2576
cams1241,stan1293,0.1801801801801801,0.1412150813740341,eng,0.9687,0.3335
mapu1245,stan1293,0.1891891891891892,0.1670460163903583,eng,1.0,0.4228
mada1285,stan1293,0.2072072072072072,0.14938114292953,eng,1.0,0.4608
rikb1245,stan1293,0.2162162162162162,0.1884793884793884,eng,1.0,0.333
hebr1245,stan1293,0.2972972972972973,0.2441772384629527,eng,1.0,0.1521
akoo1248,stan1293,0.2342342342342342,0.1556435137895812,eng,1.0,0.2143
ikaa1238,stan1293,0.2252252252252252,0.134072534072534,eng,1.0,0.2068
achu1248,stan1293,0.2636363636363636,0.2048999507064023,eng,1.0,0.3451
dela1251,stan1293,0.1388888888888889,0.1030667819400213,eng,1.0,0.4451
ring1244,stan1293,0.2282608695652173,0.176231032303547,eng,1.0,0.4451
zapo1437,stan1293,0.2612612612612612,0.2128569818861659,eng,1.0,0.3284
cari1276,stan1293,0.3090909090909091,0.2647422535875725,eng,1.0,0.2747
kara1500,stan1293,0.2452830188679245,0.1869099907206928,eng,1.0,0.3199
tatu1247,stan1293,0.1891891891891892,0.1274152224207718,eng,1.0,0.3223
agut1237,stan1293,0.2612612612612612,0.2121046107532594,eng,1.0,0.3922
ramo1244,stan1293,0.2342342342342342,0.1642246726891049,eng,1.0,0.4628
tsis1238,stan1293,0.2181818181818181,0.1047538802660753,eng,1.0,0.1902
maas1239,stan1293,0.1621621621621621,0.1223546659867414,eng,1.0,0.1857
capa1241,stan1293,0.2252252252252252,0.1825953613187655,eng,1.0,0.3498
hopi1249,stan1293,0.2702702702702703,0.2569730681185789,eng,1.0,0.3045
pira1254,stan1293,0.205607476635514,0.16331526362415,eng,1.0,0.3203
norw1262,stan1293,0.4774774774774775,0.4341646191296718,eng,0.9687,0.0512
bine1240,stan1293,0.2612612612612612,0.1916180171846221,eng,1.0,0.4645
kara1481,stan1293,0.2110091743119266,0.1948628465349389,eng,1.0,0.2652
esta1236,stan1293,0.1621621621621621,0.1112696620970852,eng,1.0,0.3289
bore1247,stan1293,0.1801801801801801,0.0947811128885895,eng,1.0,0.4565
bian1252,stan1293,0.2072072072072072,0.1581144781144781,eng,1.0,0.4647
guer1241,stan1293,0.2342342342342342,0.1724737353252325,eng,1.0,0.3331
doro1266,stan1293,0.2972972972972973,0.235233962634431,eng,1.0,0.4698
kube1244,stan1293,0.1711711711711711,0.1183302944364891,eng,1.0,0.4636
thai1261,stan1293,0.2612612612612612,0.1892840642840643,eng,1.0,0.3501
chum1261,stan1293,0.1,0.0464411557434813,eng,1.0,0.1979
tojo1241,stan1293,0.2072072072072072,0.149176586664124,eng,1.0,0.3229
bola1250,stan1293,0.1801801801801801,0.0721832632071061,eng,1.0,0.4639
yabe1254,stan1293,0.1650485436893204,0.0982823002240478,eng,1.0,0.4642
sanm1289,stan1293,0.2522522522522522,0.212111462630819,eng,1.0,0.355
binu1244,stan1293,0.4272727272727272,0.3842938820786921,eng,1.0,0.4059
roma1327,stan1293,0.5315315315315315,0.4756324336610504,eng,0.9247999787330627,0.0797
west2640,stan1293,0.2072072072072072,0.1612662407805376,eng,1.0,0.3684
casi1235,stan1293,0.3693693693693693,0.3573644472804136,eng,1.0,0.3809
cala1258,stan1293,0.2935779816513761,0.2908872288654718,eng,1.0,0.389
popt1235,stan1293,0.2252252252252252,0.187762538658061,eng,1.0,0.3243
mape1249,stan1293,0.1891891891891892,0.1340614601359367,eng,1.0,0.464
urat1244,stan1293,0.1711711711711711,0.1097934763407909,eng,1.0,0.4536
ngal1291,stan1293,0.3063063063063063,0.2498037967036377,eng,1.0,0.3097
mian1256,stan1293,0.2,0.1455757575757576,eng,1.0,0.4546
czec1258,stan1293,0.4774774774774775,0.4643375432849117,eng,0.913100004196167,0.0481
khar1288,stan1293,0.2432432432432432,0.1712806236246763,eng,1.0,0.2915
guah1255,stan1293,0.1818181818181818,0.0912313003452243,eng,1.0,0.3039
kili1267,stan1293,0.2072072072072072,0.1477620941906656,eng,1.0,0.4707
kwan1278,stan1293,0.2072072072072072,0.1341295319885864,eng,1.0,0.4538
hual1241,stan1293,0.1621621621621621,0.1054558787116926,eng,1.0,0.3598
yatz1235,stan1293,0.2,0.1318144590871863,eng,1.0,0.3295
lowl1265,stan1293,0.1621621621621621,0.1315911767924151,eng,1.0,0.3234
meny1245,stan1293,0.1711711711711711,0.0821048321048321,eng,1.0,0.4638
mako1251,stan1293,0.2162162162162162,0.1423409173384642,eng,1.0,0.3058
haus1257,stan1293,0.2072072072072072,0.1521904912148814,eng,1.0,0.1885
kate1253,stan1293,0.2018348623853211,0.1888484565795139,eng,1.0,0.4638
yoso1239,stan1293,0.1711711711711711,0.0740570686516632,eng,1.0,0.3327
goli1247,stan1293,0.2162162162162162,0.1582998484948291,eng,1.0,0.4608
