task_lang,transfer_lang,accuracy,Rank,Accuracy level,Word overlap,Transfer lang dataset size,Target lang dataset size,Transfer over target size ratio,Transfer lang TTR,Target lang TTR,Transfer target TTR distance,genetic,syntactic,featural,phonological,inventory,geographic
ara,lat,29.9,19,11,0.0,17140,680,25.205882352941178,0.158874645,0.231955845,0.0992660403276888,1.0,0.6555,0.8043,0.0002,0.0,1.0
ara,fra,35.77,14,16,0.068426267,16032,680,23.576470588235296,0.118520741,0.231955845,0.2391576656572363,1.0,0.5721,0.5862,0.5456,0.6025,1.0
ara,deu,25.31,22,8,0.056786018,14613,680,21.48970588235294,0.187631727,0.231955845,0.0365148535724775,1.0,0.5788,0.5956,0.5456,0.6153,1.0
ara,hin,12.93,27,3,0.03707897,14963,680,22.00441176470588,0.060393443,0.231955845,0.5470582788288075,1.0,0.5788,0.5563,0.5922,0.5363,1.0
ara,cat,38.15,7,23,0.055229267,14832,680,21.811764705882354,0.074013319,0.231955845,0.4636470678384878,1.0,0.6629,0.6488,0.6162,0.6461,1.0
ara,ita,37.41,9,21,0.0615270309999999,13685,680,20.125,0.102554534,0.231955845,0.311219435951464,1.0,0.6059,0.6667,0.0002,0.6737,1.0
ara,eng,27.82,21,9,0.054167846,14545,680,21.389705882352946,0.0961556319999999,0.231955845,0.3427601000313423,1.0,0.5654,0.5839,0.5687,0.5983,1.0
ara,fin,21.97,25,5,0.053212567,13581,680,19.972058823529412,0.302519355,0.231955845,0.0925443074364039,1.0,0.5721,0.6145,0.5687,0.6506,1.0
ara,bul,36.74,11,19,0.05183272,10022,680,14.738235294117649,0.201446082,0.231955845,0.0173008335069519,1.0,0.6059,0.6266,0.6162,0.6416,1.0
ara,slv,41.77,3,27,0.059156524,9290,680,13.661764705882351,0.237767323,0.231955845,0.0006277150694258,1.0,0.6409999999999999,0.6771,0.0002,0.669,1.0
ara,slk,36.41,12,18,0.043447495,9543,680,14.033823529411764,0.261917468,0.231955845,0.0166847624915204,1.0,0.0002,0.0,0.0002,0.0,1.0
ara,ron,44.12,2,28,0.055052363,8795,680,12.933823529411764,0.167303215,0.231955845,0.0776893970831035,1.0,0.6059,0.6364,0.6409999999999999,0.6552,1.0
ara,hrv,40.84,6,24,0.0532479479999999,7832,680,11.51764705882353,0.216688845,0.231955845,0.0043320830098846,1.0,0.8705,0.7551,0.0002,0.6832,1.0
ara,lav,24.78,24,6,0.052504953,6475,680,9.522058823529411,0.268650981,0.231955845,0.025026859868597,1.0,0.6338,0.7583,0.5922,0.0,1.0
ara,heb,36.26,13,17,0.049745259,5725,680,8.419117647058824,0.117344567,0.231955845,0.2441428832613242,1.0,0.5391,0.6564,0.0002,0.7028,1.0
ara,ukr,41.21,5,25,0.062022361,5090,680,7.485294117647059,0.31926283,0.231955845,0.1416730815312107,1.0,0.6059,0.6667,0.0002,0.6737,1.0
ara,ind,34.44,16,14,0.054415511,5036,680,7.405882352941177,0.197096308,0.231955845,0.0225856496879439,1.0,0.6197,0.6413,0.5687,0.669,1.0
ara,dan,33.94,17,13,0.047197849,4947,680,7.275,0.203165045,0.231955845,0.0154062458482356,1.0,0.6629,0.8082,0.0002,0.0,1.0
ara,swe,25.0,23,7,0.04319983,4807,680,7.069117647058824,0.193727962,0.231955845,0.0271612563792018,1.0,0.6409999999999999,0.6463,0.0002,0.6153,1.0
ara,zho,12.24,28,2,0.0440135859999999,4497,680,6.613235294117647,0.178585916,0.231955845,0.0529398380911445,1.0,0.0002,0.0,0.0002,0.0,1.0
lav,ces,50.77,7,23,0.242022159,114304,1228,93.0814332247557,0.091965586,0.378358655,0.5729512363201426,0.7143,0.5135,0.7496,0.5922,0.6784,0.0491
lav,rus,52.62,4,26,0.209381012,55398,1228,45.112377850162865,0.123916395,0.378358655,0.4522422601264165,0.6,0.5206,0.6197,0.2048,0.688,0.1495
lav,nor,53.77,2,28,0.251442978,34170,1228,27.8257328990228,0.106159434,0.378358655,0.5175667998422029,0.8333,0.6802,0.7274,0.5922,0.0,0.0451
lav,spa,43.11,21,9,0.275194056,31546,1228,25.688925081433226,0.0791871859999999,0.378358655,0.6252202013229272,0.9231,0.5770000000000001,0.6661,0.4097,0.6832,0.129
lav,kor,17.37,29,1,0.19850063,30426,1228,24.77687296416938,0.294432976,0.378358655,0.0492019574716862,1.0,0.7057,0.7623,0.5319,0.6737,0.3666
lav,est,57.89,1,29,0.241823127,23460,1228,19.104234527687296,0.221928097,0.378358655,0.1709369076403043,1.0,0.604,0.6649,0.5922,0.0,0.0157
lav,pol,46.29,15,15,0.215617329,22646,1228,18.441368078175895,0.223329008,0.378358655,0.1678889721942701,0.6667,0.6114,0.6873,0.2048,0.6597,0.0332
lav,nld,45.25,18,12,0.223578584,19452,1228,15.840390879478829,0.133302703,0.378358655,0.4194914993343706,0.9,0.5737,0.7938,0.5922,0.6068,0.0676
lav,por,45.77,16,14,0.235454123,19763,1228,16.093648208469055,0.095460698,0.378358655,0.5590520912082644,0.9333,0.5713,0.7776,0.5922,0.6328,0.1301
lav,lat,30.98,26,4,0.015325416,17140,1228,13.957654723127035,0.158874645,0.378358655,0.3365103501634917,0.8333,0.7376,0.7755,0.5922,0.0,0.093
lav,fra,44.92,19,11,0.254229417,16032,1228,13.055374592833877,0.118520741,0.378358655,0.4716259533904734,0.9375,0.5127,0.6649,0.3862,0.6025,0.0895
lav,deu,46.92,14,16,0.227957275,14613,1228,11.899837133550488,0.187631727,0.378358655,0.2541070308031077,0.8571,0.5044,0.6575,0.3862,0.6153,0.0602
lav,hin,30.0,27,3,0.1752139589999999,14963,1228,12.18485342019544,0.060393443,0.378358655,0.7062392796402414,0.875,0.6296,0.7382,0.2871,0.5363,0.273
lav,cat,42.55,22,8,0.2582100439999999,14832,1228,12.078175895765472,0.074013319,0.378358655,0.6470322913827672,0.9091,0.6519,0.7262,0.2048,0.6461,0.1114
lav,ita,45.56,17,13,0.250912227,13685,1228,11.14413680781759,0.102554534,0.378358655,0.5313664819814029,0.9,0.6296,0.7906,0.5922,0.6737,0.0869
lav,eng,49.31,8,22,0.232866715,14545,1228,11.844462540716613,0.0961556319999999,0.378358655,0.556308860871996,0.9,0.5945,0.7006,0.3433,0.5983,0.083
lav,fin,53.38,3,27,0.2312744639999999,13581,1228,11.05944625407166,0.302519355,0.378358655,0.0401773497520002,1.0,0.5884,0.6783,0.3433,0.6506,0.0442
lav,bul,49.2,9,21,0.207855105,10022,1228,8.161237785016286,0.201446082,0.378358655,0.218630149550306,0.7143,0.6047,0.6932,0.2048,0.6416,0.0748
lav,slv,46.94,12,18,0.250514164,9290,1228,7.56514657980456,0.237767323,0.378358655,0.1380733128661685,0.6667,0.593,0.7842,0.5922,0.669,0.0672
lav,slk,46.93,13,17,0.219996019,9543,1228,7.771172638436482,0.261917468,0.378358655,0.0947121950747396,0.6667,0.6338,0.7583,0.5922,0.0,0.0496
lav,ron,44.19,20,10,0.258276388,8795,1228,7.162052117263844,0.167303215,0.378358655,0.3111614276535586,0.8889,0.6047,0.6979,0.2952,0.6552,0.0579999999999999
lav,hrv,47.91,10,20,0.255091886,7832,1228,6.37785016286645,0.216688845,0.378358655,0.1825788679267339,0.75,0.7578,0.9354,0.5922,0.6832,0.0696
lav,ara,27.15,28,2,0.117959265,6984,1228,5.687296416938111,0.1033986809999999,0.378358655,0.528118778612798,1.0,0.6338,0.7583,0.5922,0.0,1.0
lav,heb,32.76,25,5,0.204869634,5725,1228,4.662052117263844,0.117344567,0.378358655,0.4759053108660321,1.0,0.5484,0.7204,0.5922,0.7028,0.1488
lav,ukr,52.05,5,25,0.212963577,5090,1228,4.144951140065147,0.31926283,0.378358655,0.0243953050990854,0.6667,0.4663,0.7120000000000001,0.5922,0.6737,0.0481
lav,ind,38.61,24,6,0.221389239,5036,1228,4.100977198697068,0.197096308,0.378358655,0.2295132971615151,1.0,0.6907,0.7316,0.3433,0.669,0.5202
lav,dan,47.86,11,19,0.226431367,4947,1228,4.028501628664495,0.203165045,0.378358655,0.2144021704267908,0.8571,0.5339,0.6089,0.5922,0.0,0.0478
lav,swe,51.54,6,24,0.200026538,4807,1228,3.9144951140065145,0.193727962,0.378358655,0.2381225110737923,0.8571,0.593,0.8018,0.5922,0.6153,0.0261
lav,zho,39.95,23,7,0.17348902,4497,1228,3.662052117263843,0.178585916,0.378358655,0.2787822393266828,1.0,0.6338,0.7583,0.5922,0.0,1.0
heb,ces,52.64,6,24,0.1262112209999999,114304,491,232.79837067209775,0.091965586,0.263007898,0.4229310162833343,1.0,0.6152,0.5931,0.0002,0.5584,0.1331
heb,rus,52.02,7,23,0.125478381,55398,491,112.82688391038695,0.123916395,0.263007898,0.2796814222468994,1.0,0.429,0.5525,0.6162,0.6156,0.195
heb,nor,47.54,18,12,0.125559808,34170,491,69.59266802443992,0.106159434,0.263007898,0.3556501198891143,1.0,0.6375,0.7323,0.0002,0.7028,0.1853
heb,spa,57.48,2,28,0.1262112209999999,31546,491,64.24847250509166,0.0791871859999999,0.263007898,0.488485084252819,1.0,0.4389,0.5722,0.5922,0.6441,0.1696
heb,kor,15.96,29,1,0.110495888,30426,491,61.967413441955195,0.294432976,0.263007898,0.014276282984688,1.0,0.6572,0.6474,0.6409999999999999,0.5886,0.4099
heb,est,40.62,23,7,0.123686996,23460,491,47.78004073319756,0.221928097,0.263007898,0.024396025663193,1.0,0.6152,0.7168,0.0002,0.7028,0.1644
heb,pol,44.85,21,9,0.115300057,22646,491,46.122199592668025,0.223329008,0.263007898,0.0227604816500298,1.0,0.4769,0.5866,0.6162,0.6276,0.1332
heb,nld,48.77,13,17,0.12360557,19452,491,39.617107942973526,0.133302703,0.263007898,0.2432076107181823,1.0,0.5946,0.5807,0.0002,0.5448,0.1682
heb,por,50.2,11,19,0.125559808,19763,491,40.25050916496945,0.095460698,0.263007898,0.4058231038778275,1.0,0.4554,0.5389,0.0002,0.5958,0.1833
heb,lat,38.91,24,6,0.0,17140,491,34.908350305498985,0.158874645,0.263007898,0.1567621785184206,1.0,0.6152,0.7168,0.0002,0.7028,0.1167
heb,fra,54.55,3,27,0.120837065,16032,491,32.651731160896134,0.118520741,0.263007898,0.3018011642795696,1.0,0.4676,0.5812,0.5456,0.6082,0.1678
heb,deu,48.42,14,16,0.125071248,14613,491,29.76171079429735,0.187631727,0.263007898,0.0821354353874717,1.0,0.5046,0.5328,0.5456,0.4672,0.1359
heb,hin,22.45,28,2,0.113182966,14963,491,30.474541751527497,0.060393443,0.263007898,0.5934761501752145,1.0,0.5266,0.5836,0.5922,0.5629,0.2074
heb,cat,53.08,4,26,0.125071248,14832,491,30.207739307535643,0.074013319,0.263007898,0.5163701322550666,1.0,0.5575,0.6098,0.6162,0.58,0.1523
heb,ita,57.89,1,29,0.125234101,13685,491,27.871690427698574,0.102554534,0.263007898,0.3721860342840429,1.0,0.4913,0.5658,0.0002,0.6332,0.1187
heb,eng,47.9,16,14,0.12287273,14545,491,29.623217922606926,0.0961556319999999,0.263007898,0.4024636277850275,1.0,0.5207,0.5744,0.5687,0.5549,0.1887
heb,fin,26.45,27,3,0.123686996,13581,491,27.659877800407333,0.302519355,0.263007898,0.0225688021251871,1.0,0.4906,0.5595,0.5687,0.552,0.1898
heb,bul,51.17,10,20,0.122221317,10022,491,20.41140529531568,0.201446082,0.263007898,0.0547879769474448,1.0,0.5603,0.6143,0.6162,0.6063,0.081
heb,slv,49.42,12,18,0.120592786,9290,491,18.920570264765782,0.237767323,0.263007898,0.0092100270944856,1.0,0.5138,0.5504,0.0002,0.5720000000000001,0.1209
heb,slk,46.54,19,11,0.105773146,9543,491,19.435845213849287,0.261917468,0.263007898,1.718929250856428e-05,1.0,0.5391,0.6564,0.0002,0.7028,0.1186
heb,ron,51.39,9,21,0.12336129,8795,491,17.912423625254583,0.167303215,0.263007898,0.1324124427489786,1.0,0.4665,0.5419,0.6409999999999999,0.5456,0.0967
heb,hrv,47.91,15,15,0.122302744,7832,491,15.95112016293279,0.216688845,0.263007898,0.0310157125131034,1.0,0.8027,0.7112,0.0002,0.5988,0.1111
heb,ara,38.48,25,5,0.08557935,6984,491,14.224032586558044,0.1033986809999999,0.263007898,0.3682801856948557,1.0,0.5391,0.6564,0.0002,0.7028,1.0
heb,lav,42.53,22,8,0.119615666,6475,491,13.187372708757636,0.268650981,0.263007898,0.0004603575768132,1.0,0.5484,0.7204,0.5922,0.7028,0.1488
heb,ukr,52.85,5,25,0.1211627719999999,5090,491,10.366598778004072,0.31926283,0.263007898,0.0457492129902032,1.0,0.4665,0.5074,0.0002,0.5415,0.1049
heb,ind,51.74,8,22,0.123686996,5036,491,10.256619144602851,0.197096308,0.263007898,0.062803810717591,1.0,0.5434,0.5672,0.5687,0.4995,0.4494
heb,dan,47.8,17,13,0.121569905,4947,491,10.075356415478614,0.203165045,0.263007898,0.0517710531738062,1.0,0.63,0.7271,0.0002,0.7028,0.1663
heb,swe,45.06,20,10,0.114567218,4807,491,9.790224032586558,0.193727962,0.263007898,0.0693868824268042,1.0,0.5628,0.6025,0.0002,0.6144,0.1723
heb,zho,27.43,26,4,0.1078902369999999,4497,491,9.158859470468432,0.178585916,0.263007898,0.1030323267105339,1.0,0.5391,0.6564,0.0002,0.7028,1.0
ukr,ces,74.51,2,28,0.184014994,114304,783,145.98212005108556,0.091965586,0.4241917129999999,0.6133992023336821,0.5714,0.4591,0.4176,0.0002,0.3804,0.0351
ukr,rus,76.65,1,29,0.3575875229999999,55398,783,70.75095785440612,0.123916395,0.4241917129999999,0.5010890487135666,0.2,0.3695,0.4288,0.6162,0.385,0.1673
ukr,nor,54.79,15,15,0.19566236,34170,783,43.63984674329502,0.106159434,0.4241917129999999,0.5621057694934636,0.8333,0.5779,0.7243,0.0002,0.6737,0.0803
ukr,spa,56.29,12,18,0.196063994,31546,783,40.288633461047255,0.0791871859999999,0.4241917129999999,0.6614929617497071,0.9231,0.5169,0.5579999999999999,0.5922,0.5275,0.1095
ukr,kor,19.4,29,1,0.166945579,30426,783,38.85823754789272,0.294432976,0.4241917129999999,0.0935726350561955,1.0,0.6447,0.6364,0.6409999999999999,0.5861,0.3932
ukr,est,51.95,21,9,0.1843496889999999,23460,783,29.961685823754788,0.221928097,0.4241917129999999,0.2273584890915907,1.0,0.4591,0.6578,0.0002,0.6737,0.0634
ukr,pol,61.19,7,23,0.161590468,22646,783,28.92209450830141,0.223329008,0.4241917129999999,0.2242199514568329,0.5,0.3699,0.4591,0.6162,0.4504,0.0289999999999999
ukr,nld,55.92,13,17,0.190240311,19452,783,24.84291187739463,0.133302703,0.4241917129999999,0.4702515843116476,0.9,0.4663,0.4629999999999999,0.0002,0.4527,0.0721
ukr,por,56.75,11,19,0.195863177,19763,783,25.240102171136655,0.095460698,0.4241917129999999,0.6005608279210032,0.9333,0.4412,0.4225,0.0002,0.4048,0.1164
ukr,lat,39.22,25,5,0.000334694,17140,783,21.890166028097063,0.158874645,0.4241917129999999,0.3912064610007613,0.8333,0.6321,0.7571,0.0002,0.6737,0.0583
ukr,fra,55.78,14,16,0.192181538,16032,783,20.47509578544061,0.118520741,0.4241917129999999,0.5192590042040955,0.9375,0.501,0.5182,0.5456,0.4596,0.0828
ukr,deu,57.29,10,20,0.186290916,14613,783,18.662835249042143,0.187631727,0.4241917129999999,0.3109984409115992,0.8571,0.4658,0.5062,0.5456,0.4605,0.044
ukr,hin,28.47,28,2,0.15784189,14963,783,19.109833971902937,0.060393443,0.4241917129999999,0.7355240863124444,0.875,0.518,0.5518,0.5922,0.5252,0.2611
ukr,cat,54.56,16,14,0.180935806,14832,783,18.942528735632184,0.074013319,0.4241917129999999,0.6814819123499208,0.9091,0.5398,0.5075,0.6162,0.4021,0.0892
ukr,ita,58.4,9,21,0.1948590939999999,13685,783,17.47765006385696,0.102554534,0.4241917129999999,0.5749209426078765,0.9,0.4528,0.4215,0.0002,0.3926,0.0537
ukr,eng,52.93,19,11,0.186223978,14545,783,18.575989782886335,0.0961556319999999,0.4241917129999999,0.5980243529161687,0.9,0.5092,0.5211,0.5687,0.4661,0.0929
ukr,fin,48.5,22,8,0.188165205,13581,783,17.344827586206897,0.302519355,0.4241917129999999,0.0822734084278219,1.0,0.4751,0.5235,0.5687,0.4906,0.0922
ukr,bul,63.95,5,25,0.2836869939999999,10022,783,12.79948914431673,0.201446082,0.4241917129999999,0.2757363541995284,0.5714,0.4528,0.4835,0.6162,0.4367,0.0268
ukr,slv,69.26,3,27,0.186157039,9290,783,11.864623243933588,0.237767323,0.4241917129999999,0.1931439467440139,0.5,0.3467,0.3807,0.0002,0.4039999999999999,0.0378
ukr,slk,62.95,6,24,0.154896579,9543,783,12.187739463601533,0.261917468,0.4241917129999999,0.1463439707651646,0.5,0.6059,0.6667,0.0002,0.6737,0.0208
ukr,ron,60.86,8,22,0.18548765,8795,783,11.232439335887612,0.167303215,0.4241917129999999,0.3667456397093312,0.8889,0.4528,0.4419,0.6409999999999999,0.3519,0.0099
ukr,hrv,68.6,4,26,0.183479483,7832,783,10.002554278416348,0.216688845,0.4241917129999999,0.239289613146915,0.625,0.7736,0.5749,0.0002,0.4263,0.0332
ukr,ara,38.22,26,4,0.121694893,6984,783,8.919540229885058,0.1033986809999999,0.4241917129999999,0.5719071061822201,1.0,0.6059,0.6667,0.0002,0.6737,1.0
ukr,lav,53.22,18,12,0.186960305,6475,783,8.269476372924649,0.268650981,0.4241917129999999,0.134450962996442,0.5,0.4663,0.7120000000000001,0.5922,0.6737,0.0481
ukr,heb,40.16,24,6,0.175045184,5725,783,7.31162196679438,0.117344567,0.4241917129999999,0.5232627468550551,1.0,0.4665,0.5074,0.0002,0.5415,0.1049
ukr,ind,47.3,23,7,0.18669255,5036,783,6.431673052362708,0.197096308,0.4241917129999999,0.2866106565479296,1.0,0.544,0.519,0.5687,0.4039999999999999,0.5131
ukr,dan,53.97,17,13,0.1693553789999999,4947,783,6.318007662835249,0.203165045,0.4241917129999999,0.2714969740851474,0.8571,0.5096,0.6851,0.0002,0.6737,0.0637
ukr,swe,51.99,20,10,0.170894973,4807,783,6.139208173690933,0.193727962,0.4241917129999999,0.2951758975387576,0.8571,0.5145,0.5231,0.0002,0.5227,0.0684
ukr,zho,35.49,27,3,0.16326394,4497,783,5.743295019157088,0.178585916,0.4241917129999999,0.335237710953559,1.0,0.6059,0.6667,0.0002,0.6737,1.0
ind,ces,50.41,10,20,0.226825127,114304,557,205.213644524237,0.091965586,0.369609508,0.56427404171007,1.0,0.7222,0.6216,0.5687,0.4724,0.5476
ind,rus,49.92,11,19,0.1776740239999999,55398,557,99.45780969479354,0.123916395,0.369609508,0.4418752701068104,1.0,0.6099,0.5319,0.2804,0.503,0.3823
ind,nor,47.41,16,14,0.213667233,34170,557,61.34649910233393,0.106159434,0.369609508,0.5080545912927013,1.0,0.6608,0.7965,0.5687,0.669,0.5622
ind,spa,59.08,3,27,0.23803056,31546,557,56.63554757630162,0.0791871859999999,0.369609508,0.6174100825946756,1.0,0.5704,0.5109,0.4477,0.4627,0.6143
ind,kor,15.94,29,1,0.15483871,30426,557,54.62477558348294,0.294432976,0.369609508,0.0413693126424882,1.0,0.6956,0.5688,0.4638,0.4569,0.2665
ind,est,39.89,23,7,0.192020374,23460,557,42.118491921005386,0.221928097,0.369609508,0.1596487038122566,1.0,0.5628,0.7434,0.5687,0.669,0.5264
ind,pol,44.14,18,12,0.161629881,22646,557,40.657091561938955,0.223329008,0.369609508,0.1566342034663329,1.0,0.4988,0.4222,0.2804,0.3821,0.5357
ind,nld,47.73,15,15,0.224363328,19452,557,34.922800718132855,0.133302703,0.369609508,0.4087579263578981,1.0,0.5901,0.5696,0.5687,0.4829,0.5823
ind,por,55.74,6,24,0.2216468589999999,19763,557,35.48114901256732,0.095460698,0.369609508,0.5501567690206428,1.0,0.4788,0.4951,0.5687,0.4158,0.6254
ind,lat,36.34,26,4,0.008828523,17140,557,30.771992818671453,0.158874645,0.369609508,0.3250771990380238,1.0,0.6717,0.8026,0.5687,0.669,0.5572
ind,fra,60.58,2,28,0.211544992,16032,557,28.782764811490125,0.118520741,0.369609508,0.4614963799826906,1.0,0.557,0.499,0.427,0.4688,0.5959
ind,deu,45.68,17,13,0.217147708,14613,557,26.235188509874327,0.187631727,0.369609508,0.2424099604473817,1.0,0.6433,0.5354,0.3277,0.4906,0.5571
ind,hin,18.86,28,2,0.146264856,14963,557,26.86355475763016,0.060393443,0.369609508,0.6999029579577478,1.0,0.6652,0.5433,0.3433,0.4816,0.2521
ind,cat,56.59,5,25,0.200169779,14832,557,26.628366247755835,0.074013319,0.369609508,0.6396043250346541,1.0,0.6102,0.4431,0.2804,0.3295,0.5946
ind,ita,61.68,1,29,0.222156197,13685,557,24.569120287253146,0.102554534,0.369609508,0.5220535738788096,1.0,0.5171,0.519,0.5687,0.4312,0.5564
ind,eng,44.03,19,11,0.210101868,14545,557,26.11310592459605,0.0961556319999999,0.369609508,0.5473711426789165,1.0,0.515,0.4618,0.2736,0.4546,0.6014
ind,fin,39.18,24,6,0.188794567,13581,557,24.382405745062837,0.302519355,0.369609508,0.0329481697813233,1.0,0.5808,0.4683,0.2736,0.4034,0.5231
ind,bul,53.34,9,21,0.161544992,10022,557,17.99281867145422,0.201446082,0.369609508,0.2070030879200596,1.0,0.5171,0.4821,0.2804,0.4918,0.5066
ind,slv,48.08,14,16,0.191171477,9290,557,16.678635547576302,0.237767323,0.369609508,0.1272396642518702,1.0,0.5816,0.5482,0.5687,0.4413,0.5483
ind,slk,42.59,21,9,0.144651952,9543,557,17.132854578096946,0.261917468,0.369609508,0.0848947704419636,1.0,0.6197,0.6413,0.5687,0.669,0.5339
ind,ron,56.88,4,26,0.194651952,8795,557,15.789946140035909,0.167303215,0.369609508,0.2995935886771252,1.0,0.5699,0.4659,0.3498,0.3931,0.5123
ind,hrv,48.66,12,18,0.1966044139999999,7832,557,14.06104129263914,0.216688845,0.369609508,0.1711772618740684,1.0,0.7661,0.5784,0.5687,0.3797,0.5402
ind,ara,37.95,25,5,0.111120543,6984,557,12.538599640933572,0.1033986809999999,0.369609508,0.518758421180295,1.0,0.6197,0.6413,0.5687,0.669,1.0
ind,lav,40.31,22,8,0.165195246,6475,557,11.624775583482943,0.268650981,0.369609508,0.0746104641434414,1.0,0.6907,0.7316,0.3433,0.669,0.5202
ind,heb,54.19,8,22,0.1557724959999999,5725,557,10.278276481149012,0.117344567,0.369609508,0.4658300773252713,1.0,0.5434,0.5672,0.5687,0.4995,0.4494
ind,ukr,54.67,7,23,0.162988115,5090,557,9.138240574506284,0.31926283,0.369609508,0.0185547612552752,1.0,0.544,0.519,0.5687,0.4039999999999999,0.5131
ind,dan,48.4,13,17,0.1781833619999999,4947,557,8.881508078994614,0.203165045,0.369609508,0.202792755022595,1.0,0.6102,0.7686,0.5687,0.669,0.5664
ind,swe,42.85,20,10,0.165874363,4807,557,8.63016157989228,0.193727962,0.369609508,0.2264405908824074,1.0,0.5538,0.5803,0.5687,0.5303,0.5417
ind,zho,25.26,27,3,0.152801358,4497,557,8.073608617594255,0.178585916,0.369609508,0.2671085225660292,1.0,0.6197,0.6413,0.5687,0.669,1.0
dan,ces,62.62,11,19,0.241444677,114304,565,202.30796460176992,0.091965586,0.341614287,0.534055719237636,0.8571,0.5681,0.7358,0.0002,0.6784,0.0339
dan,rus,64.34,6,24,0.15693904,55398,565,98.04955752212388,0.123916395,0.341614287,0.4061031858492719,0.8,0.5836,0.7261,0.6162,0.688,0.1969
dan,nor,71.13,1,29,0.685722837,34170,565,60.47787610619469,0.106159434,0.341614287,0.4750542868005558,0.3333,0.5801,0.5801,0.0002,0.0,0.0286
dan,spa,65.06,5,25,0.229771525,31546,565,55.83362831858407,0.0791871859999999,0.341614287,0.5901267682937043,0.9231,0.5897,0.7312,0.5922,0.6832,0.089
dan,kor,18.24,29,1,0.14736107,30426,565,53.85132743362832,0.294432976,0.341614287,0.0190751498113245,1.0,0.6335,0.7595,0.6409999999999999,0.6737,0.41
dan,est,55.87,21,9,0.184874788,23460,565,41.52212389380531,0.221928097,0.341614287,0.1227484547072248,1.0,0.4259,0.4259,0.0002,0.0,0.048
dan,pol,56.29,20,10,0.177890851,22646,565,40.08141592920354,0.223329008,0.341614287,0.1198917629216681,0.8333,0.5764,0.743,0.6162,0.6597,0.035
dan,nld,62.03,12,18,0.2924274169999999,19452,565,34.428318584070794,0.133302703,0.341614287,0.3718388743584134,0.7,0.467,0.7087,0.0002,0.6068,0.0215
dan,por,63.25,9,21,0.220093784,19763,565,34.978761061946905,0.095460698,0.341614287,0.5192067066785261,0.9333,0.5895,0.7501,0.0002,0.6328,0.0867
dan,lat,39.88,25,5,0.045994213,17140,565,30.336283185840703,0.158874645,0.341614287,0.2861498275970942,0.8333,0.716,0.716,0.0002,0.0,0.0729
dan,fra,63.41,8,22,0.225880475,16032,565,28.375221238938053,0.118520741,0.341614287,0.4264832333379906,0.9375,0.494,0.716,0.5456,0.6025,0.0458
dan,deu,65.72,4,26,0.244138481,14613,565,25.863716814159293,0.187631727,0.341614287,0.2031753517403598,0.5714,0.4852,0.71,0.5456,0.6153,0.0361
dan,hin,29.58,28,2,0.122418438,14963,565,26.483185840707964,0.060393443,0.341614287,0.6776773394149577,0.875,0.6717,0.8211,0.5922,0.5363,0.3169
dan,cat,60.62,17,13,0.2361568389999999,14832,565,26.25132743362832,0.074013319,0.341614287,0.613625373180436,0.9091,0.5579,0.764,0.6162,0.6461,0.0753
dan,ita,63.07,10,20,0.227377033,13685,565,24.221238938053094,0.102554534,0.341614287,0.4897121530969119,0.9,0.5968,0.7356,0.0002,0.6737,0.0667
dan,eng,68.46,3,27,0.2569091089999999,14545,565,25.74336283185841,0.0961556319999999,0.341614287,0.5162792249029591,0.7,0.5023,0.7175,0.5687,0.5983,0.0354
dan,fin,47.53,23,7,0.19275666,13581,565,24.03716814159292,0.302519355,0.341614287,0.0130969109074163,1.0,0.5228,0.7115,0.5687,0.6506,0.0708
dan,bul,63.46,7,23,0.15115235,10022,565,17.738053097345134,0.201446082,0.341614287,0.1683553696397254,0.8571,0.5398,0.7329,0.6162,0.6416,0.0853
dan,slv,57.66,18,12,0.191858725,9290,565,16.442477876106196,0.237767323,0.341614287,0.0924092738733069,0.8333,0.5558,0.7273,0.0002,0.669,0.0515
dan,slk,57.07,19,11,0.172603013,9543,565,16.890265486725664,0.261917468,0.341614287,0.0544264394459342,0.8333,0.6629,0.8082,0.0002,0.0,0.0477
dan,ron,61.44,13,17,0.203531877,8795,565,15.56637168141593,0.167303215,0.341614287,0.2603621784408332,0.8889,0.5096,0.7106,0.6409999999999999,0.6552,0.0702
dan,hrv,60.7,16,14,0.2030330239999999,7832,565,13.861946902654868,0.216688845,0.341614287,0.1337302752394328,0.875,0.738,0.9193,0.0002,0.6832,0.0599
dan,ara,36.08,27,3,0.098772823,6984,565,12.361061946902655,0.1033986809999999,0.341614287,0.4862598013061325,1.0,0.6629,0.8082,0.0002,0.0,1.0
dan,lav,61.09,15,15,0.168512421,6475,565,11.460176991150442,0.268650981,0.341614287,0.0456180751952285,0.75,0.5339,0.6089,0.5922,0.0,0.0478
dan,heb,38.16,26,4,0.1495560209999999,5725,565,10.132743362831858,0.117344567,0.341614287,0.4309920216356016,1.0,0.63,0.7271,0.0002,0.7028,0.1663
dan,ukr,61.44,13,17,0.151351891,5090,565,9.008849557522124,0.31926283,0.341614287,0.0042809447770892,0.8333,0.5096,0.6851,0.0002,0.6737,0.0637
dan,ind,51.11,22,8,0.178988327,5036,565,8.913274336283186,0.197096308,0.341614287,0.1789664849291753,1.0,0.6102,0.7686,0.5687,0.669,0.5664
dan,swe,69.14,2,28,0.370647511,4807,565,8.507964601769912,0.193727962,0.341614287,0.1874062120749537,0.2857,0.3291,0.6537,0.0002,0.6153,0.0364
