task_lang,transfer_lang,accuracy,f1_score,transfer_language,genetic,geographic,syntactic,phonological,inventory,featural,hyper_genetic,scriptural,islands
tibe1272,stan1293,0.1711711711711711,0.05003465003465,eng,1.0,0.4,0.78,0.4477,0.5252,0.6,3.0086367,0.4359,0.22478402859560576
ixil1251,stan1293,0.1441441441441441,0.0507173840507173,eng,1.0,0.4,0.84,0.5687,0.5983,0.9,3.119707,0.1864,0.2265952683021054
buam1238,stan1293,0.09009009009009,0.0705476334148484,eng,1.0,0.2,0.79,1.0,0.5745,0.7,3.1785336,0.1864,0.19886387442898656
lewo1242,stan1293,0.2252252252252252,0.1548517334575601,eng,1.0,0.8,0.7,0.5687,0.5983,0.8,3.1711707,0.1864,0.22105786428844532
gunw1252,stan1293,0.3486238532110092,0.2931750132466176,eng,1.0,0.7,0.68,0.5687,0.5737,0.6,3.0265658,0.1864,0.20814784009508014
chay1249,stan1293,0.2522522522522522,0.1942000755161742,eng,1.0,0.5,0.57,0.5687,0.5983,0.6,3.2340012,0.1864,0.24906870872769182
yaka1277,stan1293,0.3333333333333333,0.299293902197128,eng,1.0,0.6,0.78,0.8632,0.5983,0.9,3.1856544,0.4161,0.20348599381457577
pogo1243,stan1293,0.1171171171171171,0.0899636478583847,eng,1.0,0.4,0.74,0.5687,0.5983,0.8,3.2655642,0.1864,0.2139885457982924
taba1268,stan1293,0.1981981981981982,0.108870737826434,eng,1.0,0.4,0.9,1.0,0.5983,0.9,3.2439427,0.1864,0.2528292455002171
nort2920,stan1293,0.1636363636363636,0.0862479985767657,eng,1.0,0.7,0.74,0.5687,0.5983,0.8,3.072211,0.1864,0.22466395687451157
ulit1238,stan1293,0.2342342342342342,0.230958798526366,eng,1.0,0.6,0.6,0.5687,0.5983,0.8,3.2493627,0.1864,0.19871351716807484
chua1250,stan1293,0.3153153153153153,0.2400717497763911,eng,1.0,0.7,0.9,0.529,0.5838,0.7,3.0858855,0.1864,0.214336061758297
boun1245,stan1293,0.1981981981981982,0.1194113694113694,eng,1.0,0.7,0.9,0.5687,0.5983,0.9,3.1416287,0.1864,0.2401390672144943
yoru1245,stan1293,0.2072072072072072,0.1378954532229919,eng,1.0,0.3,0.61,0.5348,0.5093,0.6,3.0436573,0.4161,0.19004812053970932
melp1238,stan1293,0.1509433962264151,0.0765647271818359,eng,1.0,0.7,0.57,0.5687,0.5983,0.6,3.1445084,0.1864,0.23325158973645843
coat1244,stan1293,0.2252252252252252,0.1742888373323156,eng,1.0,0.4,0.57,0.5687,0.5983,0.6,3.2045019,0.1864,0.24906870872769182
yare1248,stan1293,0.160377358490566,0.1112143993764816,eng,1.0,0.7,0.77,0.529,0.6047,0.7,3.1935883,0.1864,0.21436325550609325
espe1235,stan1293,0.3063063063063063,0.2540008906375273,eng,1.0,0.0,0.73,0.5687,0.5983,0.8,,0.1864,0.2011078325074125
nami1258,stan1293,0.2358490566037736,0.1970350673134601,eng,1.0,0.7,0.9,0.5687,0.5983,0.9,3.1928372,0.1864,0.2511566995246757
cari1275,stan1293,0.1801801801801801,0.1209111148135538,eng,0.913100004196167,0.4,0.57,0.5687,0.5983,0.6,3.0252452,0.1864,0.24906870872769182
kora1294,stan1293,0.2162162162162162,0.1794797823331274,eng,1.0,0.7,0.91,0.5687,0.572,0.7,3.161734,0.1864,0.22066143462158494
ambu1247,stan1293,0.1636363636363636,0.1027831656545515,eng,1.0,0.7,0.71,0.5687,0.5694,0.7,3.0840771,0.1864,0.19820477757718213
ukra1253,stan1293,0.4504504504504504,0.4436749674844912,eng,0.904699981212616,0.1,0.51,0.5687,0.4661,0.5,3.0275552,0.3918,0.15120142884375742
bena1264,stan1293,0.209090909090909,0.1573039907817648,eng,1.0,0.7,0.57,0.5687,0.5983,0.6,3.18887,0.1864,0.24906870872769182
tokp1240,stan1293,0.2702702702702703,0.2006134345302338,eng,0.2804000079631805,0.7,0.74,0.5687,0.6077,0.7,2.895684,0.1864,0.3324049766414944
mbuk1243,stan1293,0.2072072072072072,0.1455390874745713,eng,1.0,0.2,0.78,0.5687,0.5472,0.7,3.2142665,0.1864,0.20815558377849552
stan1295,stan1293,0.4594594594594595,0.4347956617403289,eng,0.6335999965667725,0.1,0.42,0.3277,0.4364,0.4,2.8498418,0.1864,0.14970154637061306
mini1256,stan1293,0.1801801801801801,0.0944847286310701,eng,1.0,0.4,0.75,0.5687,0.6051,0.7,3.2268178,0.1864,0.2311238134442004
sanj1286,stan1293,0.1711711711711711,0.1203133644310114,eng,1.0,0.4,0.9,1.0,0.5983,0.9,3.0939546,0.1864,0.2528292455002171
muyu1244,stan1293,0.238095238095238,0.1778945478484649,eng,1.0,0.7,0.79,0.5687,0.5983,0.9,3.1289153,0.1864,0.21502538315974806
cent2131,stan1293,0.1981981981981982,0.1373170373170373,eng,1.0,0.4,0.71,0.5687,0.5983,0.8,3.2022614,0.1864,0.2068683413361384
nucl1630,stan1293,0.2169811320754717,0.1942165303919429,eng,1.0,0.7,0.73,0.5687,0.5983,0.8,3.1410477,0.1864,0.2210348718826367
imbo1238,stan1293,0.1531531531531531,0.0840335342923037,eng,1.0,0.7,0.57,0.5687,0.5983,0.6,3.1804898,0.1864,0.24906870872769182
bord1248,stan1293,0.1711711711711711,0.1335789299736168,eng,1.0,0.4,0.83,0.3498,0.5603,0.6,3.222656,0.1864,0.20871847613009875
pala1351,stan1293,0.1621621621621621,0.0752899476139591,eng,1.0,0.4,0.71,1.0,0.5983,0.8,3.2471695,0.1864,0.19713469782177562
gwah1244,stan1293,0.2,0.1394251250595422,eng,1.0,0.7,0.9,0.5687,0.5983,0.9,3.0658405,0.1864,0.2511566995246757
guan1269,stan1293,0.2149532710280373,0.1524949915570628,eng,1.0,0.4,0.9,0.5687,0.5821,0.7,3.2171268,0.1864,0.24005936595028343
pele1245,stan1293,0.2162162162162162,0.154385069881119,eng,0.9687,0.7,0.57,0.5687,0.5983,0.6,3.0852842,0.1864,0.2093700008733519
ship1254,stan1293,0.2342342342342342,0.1434901867152707,eng,1.0,0.5,0.68,0.5879,0.6013,0.6,3.1024492,0.1864,0.24389924368498106
agar1252,stan1293,0.1711711711711711,0.1293626960293626,eng,1.0,0.7,0.81,0.5687,0.5983,0.9,3.2295296,0.1864,0.2341157277845184
taca1256,stan1293,0.2777777777777778,0.2030548488819873,eng,1.0,0.5,0.74,0.471,0.5368,0.6,3.1544816,0.1864,0.19882026094739813
ozol1235,stan1293,0.2792792792792792,0.2308286716789558,eng,1.0,0.4,0.57,0.5687,0.5983,0.6,3.1237354,0.1864,0.24906870872769182
saka1283,stan1293,0.2882882882882883,0.2227437218167085,eng,1.0,0.4,0.57,0.5687,0.5983,0.6,3.1575775,0.1864,0.24906870872769182
weri1253,stan1293,0.2522522522522522,0.1911650513801051,eng,1.0,0.7,0.57,0.5687,0.5983,0.6,3.101218,0.1864,0.2066364391878429
bari1286,stan1293,0.1441441441441441,0.1068849068849068,eng,1.0,0.7,0.77,0.5687,0.6289,0.7,3.2486398,0.1864,0.21306192545158698
paum1247,stan1293,0.2522522522522522,0.1761472211374662,eng,1.0,0.4,0.7,0.5207,0.6718,0.7,3.0919962,0.1864,0.21770463012104813
kein1239,stan1293,0.1621621621621621,0.1113367604893028,eng,1.0,0.7,0.9,0.5687,0.5983,0.9,3.2232683,0.1864,0.2511566995246757
ninz1246,stan1293,0.2702702702702703,0.204276581020767,eng,1.0,0.2,0.57,0.5687,0.5983,0.6,3.257437,0.1864,0.24906870872769182
sout3001,stan1293,0.1981981981981982,0.129202580815484,eng,1.0,0.4,0.9,1.0,0.5983,0.9,3.245313,0.1864,0.2528292455002171
make1251,stan1293,0.2162162162162162,0.1951295451295451,eng,0.9687,1.0,0.57,0.5687,0.5983,0.6,3.2486126,0.1864,0.20453195830922533
pino1237,stan1293,0.1891891891891892,0.1058495953695412,eng,1.0,0.5,0.65,0.5687,0.5983,0.8,3.2261717,0.1864,0.18916144114711952
pint1250,stan1293,0.2058823529411764,0.1461038460946043,eng,1.0,0.7,0.57,0.5687,0.5983,0.6,3.254532,0.1864,0.24666116068371413
chic1274,stan1293,0.2702702702702703,0.2129860709570854,eng,1.0,0.4,0.9,1.0,0.5983,0.9,3.2355144,0.1864,0.2528292455002171
naka1262,stan1293,0.2363636363636363,0.1578378378378378,eng,1.0,0.7,0.63,0.5687,0.5983,0.8,3.108825,0.1864,0.20353904905854692
holi1239,stan1293,0.2072072072072072,0.1206822586132931,eng,1.0,0.4,0.57,0.5687,0.5983,0.6,3.223307,0.6213,0.24906870872769182
kekc1242,stan1293,0.2522522522522522,0.2013169377076464,eng,1.0,0.4,0.84,0.6421,0.5463,0.7,3.169143,0.1864,0.19627322478775389
anci1242,stan1293,0.2072072072072072,0.1143861810528477,eng,0.8934000134468079,0.1,0.67,0.5687,0.5983,0.8,2.9759803,0.3881,0.18244580355142814
pana1306,stan1293,0.1545454545454545,0.0855654217356344,eng,1.0,0.5,0.9,0.5687,0.5983,0.9,3.2207258,0.1864,0.2511566995246757
cent2084,stan1293,0.287037037037037,0.2148773127033996,eng,1.0,0.5,0.71,0.5687,0.5983,0.8,3.2289808,0.1864,0.21100063632310595
bhat1263,stan1293,0.2752293577981651,0.2108121070526336,eng,0.9196000099182128,0.3,0.9,0.5687,0.5983,0.9,3.157515,0.3918,0.2511566995246757
tezo1238,stan1293,0.2342342342342342,0.177840604455466,eng,1.0,0.4,0.57,0.5687,0.5983,0.6,3.1245027,0.1864,0.1902986066723018
yucu1253,stan1293,0.1621621621621621,0.1004749516224926,eng,1.0,0.4,0.68,0.529,0.5664,0.6,3.1308649,0.1864,0.20306171258624406
toho1245,stan1293,0.2293577981651376,0.2047240425222076,eng,1.0,0.4,0.64,0.4121,0.5555,0.6,3.1601405,0.1864,0.20136958305075192
kaya1329,stan1293,0.2592592592592592,0.1980962540121855,eng,1.0,0.4,0.82,0.5687,0.5549,0.7,3.2080047,0.1864,0.22656036798435297
sele1250,stan1293,0.1359223300970873,0.0840030472861577,eng,1.0,0.7,0.83,0.529,0.5745,0.7,3.153063,0.1864,0.23016208001959215
maca1260,stan1293,0.2342342342342342,0.1545286280352399,eng,1.0,0.5,0.57,0.5687,0.5435,0.7,3.1687045,0.1864,0.21197124973713022
surs1246,stan1293,0.2110091743119266,0.1557783782117797,eng,1.0,0.7,0.57,0.5687,0.4911,0.7,3.2337737,0.1864,0.1895141705345783
ozum1235,stan1293,0.1711711711711711,0.0673263427361788,eng,1.0,0.4,0.57,0.5687,0.5983,0.6,3.181907,0.1864,0.24906870872769182
hote1245,stan1293,0.1926605504587156,0.0929754895248528,eng,1.0,0.7,0.57,0.5687,0.5983,0.6,3.173527,0.1864,0.22847261818291553
yaou1238,stan1293,0.1261261261261261,0.1014877663526312,eng,1.0,0.3,0.57,0.5687,0.4997,0.7,3.0958927,0.1864,0.20952862352857293
komb1273,stan1293,0.2612612612612612,0.2027369321486968,eng,1.0,0.7,0.9,0.5687,0.5983,0.9,3.1209955,0.1864,0.2511566995246757
nucl1379,stan1293,0.1181818181818181,0.078442808781906,eng,1.0,0.4,0.78,1.0,0.5983,0.9,3.21033,0.1864,0.20716362471715077
kalu1248,stan1293,0.2,0.1109159779614325,eng,1.0,0.7,0.84,1.0,0.5983,0.9,3.0645397,0.1864,0.22747736325732837
bugl1243,stan1293,0.2110091743119266,0.1605379816908291,eng,1.0,0.4,0.57,0.5687,0.5983,0.6,3.1190548,0.1864,0.20350989363823513
hait1244,stan1293,0.2972972972972973,0.2421358733880534,eng,0.9386000037193298,0.4,0.65,0.5687,0.5983,0.8,3.1357243,0.1864,0.2623982388574917
mikm1235,stan1293,0.2972972972972973,0.2175606932233438,eng,1.0,0.2,0.57,0.5687,0.5983,0.6,3.1135204,0.1864,0.17871087677420805
tifa1245,stan1293,0.1818181818181818,0.119018199950556,eng,1.0,0.7,0.9,0.5687,0.5983,0.9,3.1878724,0.1864,0.2511566995246757
kwam1252,stan1293,0.1711711711711711,0.1423384168482207,eng,1.0,0.8,0.57,0.5687,0.5983,0.6,3.2359297,0.1864,0.24823773497537216
sila1250,stan1293,0.2432432432432432,0.1748453658147113,eng,1.0,0.4,0.9,1.0,0.5983,0.9,3.1942525,0.1864,0.2528292455002171
nobo1238,stan1293,0.2072072072072072,0.1286024847668683,eng,1.0,0.7,0.9,0.5687,0.5983,0.9,3.1448889,0.1864,0.2511566995246757
baka1277,stan1293,0.2252252252252252,0.1917914270419418,eng,1.0,0.5,0.92,0.3498,0.4838,0.6,3.2206695,0.1864,0.20293627803832193
hung1274,stan1293,0.4504504504504504,0.4385216697979672,eng,1.0,0.1,0.6,0.3433,0.4581,0.5,3.0406387,0.1864,0.1808106473937422
quer1236,stan1293,0.2252252252252252,0.17519140762384,eng,1.0,0.4,0.57,0.5687,0.5983,0.6,3.2440195,0.1864,0.20230805804921326
tele1256,stan1293,0.2181818181818181,0.1443166572476917,eng,1.0,0.7,0.85,0.5687,0.5141,0.7,3.1346583,0.1864,0.22566585354666868
ocot1244,stan1293,0.2792792792792792,0.2663891352998436,eng,1.0,0.4,0.9,1.0,0.5983,0.9,3.2443426,0.1864,0.19478874675181423
luan1263,stan1293,0.2454545454545454,0.1799999999999999,eng,1.0,0.7,0.57,0.5687,0.5983,0.6,3.10096,0.1864,0.20296102770115831
mich1245,stan1293,0.1891891891891892,0.1367400505528359,eng,1.0,0.5,0.56,0.5687,0.5348,0.6,3.251222,0.1864,0.18564001830521426
teri1250,stan1293,0.1636363636363636,0.0924415584415584,eng,1.0,0.4,0.75,1.0,0.5983,0.9,3.1833074,0.1864,0.2014581594203051
midd1317,stan1293,0.4504504504504504,0.4006459910074368,eng,0.2162999957799911,0.0,0.57,0.5687,0.5983,0.6,2.9091501,0.0,0.2520716535312978
kiku1240,stan1293,0.1441441441441441,0.0775929408679806,eng,1.0,0.3,0.75,0.5687,0.5207,0.6,3.119204,0.1864,0.20995669359556546
alek1238,stan1293,0.1818181818181818,0.106152504955727,eng,1.0,0.7,0.81,0.5687,0.5983,0.9,3.2005298,0.1864,0.2284049286426838
coat1238,stan1293,0.1531531531531531,0.0723733767212028,eng,1.0,0.4,0.69,0.5687,0.5983,0.8,3.1527278,0.1864,0.2162959384318084
esee1247,stan1293,0.2272727272727272,0.2113670096137628,eng,1.0,0.7,0.57,0.5687,0.5983,0.6,3.007315,0.1864,0.22366031488838756
nort2945,stan1293,0.1818181818181818,0.1018257440717333,eng,1.0,0.3,0.57,0.5687,0.5983,0.6,3.124784,,0.19833746641003114
tata1258,stan1293,0.1818181818181818,0.085820324456688,eng,1.0,0.4,0.9,1.0,0.5983,0.9,3.228449,0.1864,0.20985364886172375
nden1248,stan1293,0.1981981981981982,0.1223004206055053,eng,1.0,0.4,0.57,0.5687,0.5983,0.6,3.266828,0.1864,0.1935847859555706
moli1248,stan1293,0.1801801801801801,0.1149650836719405,eng,1.0,0.7,0.86,0.5687,0.5983,0.9,3.110586,0.1864,0.23891268313458425
gand1255,stan1293,0.2072072072072072,0.1915658860830417,eng,1.0,0.3,0.78,0.5687,0.4928,0.6,3.129634,0.4161,0.2163099457218174
hawa1247,stan1293,0.3398058252427184,0.2389237895805571,eng,0.2047999948263168,0.6,0.93,0.5687,0.5983,1.0,2.8970518,0.1864,0.28129108818530524
yate1242,stan1293,0.2162162162162162,0.1366481327265641,eng,1.0,0.4,0.57,0.5687,0.5983,0.6,3.2416427,0.1864,0.24906870872769182
ubir1237,stan1293,0.2792792792792792,0.2586803745820609,eng,1.0,0.7,0.57,0.5687,0.5983,0.6,3.2492347,0.1864,0.22944476119286006
sran1240,stan1293,0.1801801801801801,0.0856713856713856,eng,0.3332999944686889,0.4,0.57,0.5687,0.5983,0.6,2.8931293,0.1864,0.3616899358353166
naas1242,stan1293,0.2072072072072072,0.1486532032538099,eng,1.0,0.7,0.71,0.6502,0.6412,0.7,3.070369,0.1864,0.21928661172893527
dedu1240,stan1293,0.2660550458715596,0.1969948502058593,eng,1.0,0.7,0.9,0.5687,0.5983,0.9,3.1329618,0.1864,0.2511566995246757
isth1238,stan1293,0.2293577981651376,0.1570619686480641,eng,1.0,0.4,0.8,0.5687,0.5983,0.9,3.234159,0.1864,0.24500687693155587
cent1972,stan1293,0.1711711711711711,0.0788274072515604,eng,0.9196000099182128,0.2,0.92,0.5687,0.5983,0.9,2.95075,0.4161,0.19925951194733915
fasu1242,stan1293,0.1891891891891892,0.1085366447528609,eng,0.9687,0.7,0.85,0.7012,0.5928,0.7,3.0700095,0.1864,0.2489049524563105
mand1440,stan1293,0.2162162162162162,0.1466210714867285,eng,1.0,0.7,0.57,0.5687,0.5983,0.6,3.1297226,0.1864,0.20762399284537092
pate1247,stan1293,0.1981981981981982,0.1297455530013669,eng,1.0,0.7,0.7,0.8632,0.5403,0.6,3.1896796,0.1864,0.19684478287908114
guma1253,stan1293,0.1651376146788991,0.106352118829183,eng,1.0,0.7,0.91,0.5687,0.5983,0.9,3.1922705,0.1864,0.2510672630639822
ilok1237,stan1293,0.2612612612612612,0.1903066932478697,eng,1.0,0.5,0.7,0.5687,0.5032,0.6,3.1530192,0.1864,0.19362404420372792
jala1237,stan1293,0.2432432432432432,0.1772874915732058,eng,1.0,0.4,0.9,1.0,0.5983,0.9,3.2083979,0.1864,0.2528292455002171
mitl1236,stan1293,0.2252252252252252,0.1939694568726827,eng,1.0,0.4,0.77,1.0,0.5983,0.9,3.1650617,0.1864,0.20125414298146138
mufi1238,stan1293,0.2222222222222222,0.1427619584482329,eng,1.0,0.7,0.67,0.5687,0.539,0.6,3.0953755,0.1864,0.19468946408807142
mund1330,stan1293,0.3454545454545454,0.3127326046387629,eng,1.0,0.4,0.88,0.5687,0.5119,0.7,3.2264183,0.1864,0.2059548120502741
gwic1235,stan1293,0.2363636363636363,0.1739235509727313,eng,1.0,0.3,0.57,0.5687,0.5983,0.6,3.125242,0.1864,0.24906870872769182
buuu1244,stan1293,0.2252252252252252,0.1596871484230683,eng,1.0,0.2,0.57,0.5687,0.5983,0.6,3.0988433,0.1864,0.24906870872769182
baat1238,stan1293,0.1531531531531531,0.085027885027885,eng,1.0,0.2,0.57,0.4477,0.5093,0.6,3.2141917,0.1864,0.19598824037693585
amba1265,stan1293,0.2702702702702703,0.2319137319137319,eng,1.0,0.7,0.64,0.5687,0.5983,0.8,3.1047616,0.1864,0.1921644153236074
tagi1241,stan1293,0.1891891891891892,0.1345503398134977,eng,1.0,0.4,0.57,0.5687,0.5983,0.6,3.2432084,0.1864,0.21186496665964738
guma1254,stan1293,0.1818181818181818,0.1045282759568473,eng,1.0,0.7,0.69,0.5687,0.5983,0.8,3.226617,0.1864,0.20971013406245687
keap1239,stan1293,0.2072072072072072,0.114028314028314,eng,1.0,0.7,0.57,0.5687,0.5983,0.6,3.0834465,0.1864,0.22047499991703734
laca1243,stan1293,0.2342342342342342,0.1536586735827722,eng,1.0,0.4,0.64,0.5687,0.5983,0.8,3.1433547,0.1864,0.18215262965408852
mwer1248,stan1293,0.1711711711711711,0.1297077396568634,eng,1.0,0.4,0.77,0.5687,0.5983,0.9,3.2668397,0.1864,0.21836483508379112
qaqe1238,stan1293,0.2660550458715596,0.206772496203868,eng,1.0,0.7,1.0,0.471,0.6412,0.7,3.1155317,0.1864,0.20467575323050724
suen1241,stan1293,0.1891891891891892,0.1343891049526036,eng,1.0,0.7,0.75,0.5779,0.5957,0.7,3.2095766,0.1864,0.21799188836100014
usar1243,stan1293,0.1376146788990825,0.0567781639979486,eng,1.0,0.7,0.77,0.5687,0.6077,0.7,3.228986,0.1864,0.23195009317121373
awiy1238,stan1293,0.1711711711711711,0.0841839622327427,eng,1.0,0.7,0.91,0.5687,0.5741,0.7,3.2254794,0.1864,0.22201071754760393
mans1262,stan1293,0.2792792792792792,0.2857002457002456,eng,1.0,0.6,0.78,1.0,0.5983,0.9,3.2272928,0.1864,0.20227370217322294
naga1394,stan1293,0.1351351351351351,0.1057478257478257,eng,0.9247999787330629,0.4,0.57,0.5687,0.4911,0.7,3.1741226,0.1864,0.19801694213391896
chip1262,stan1293,0.1801801801801801,0.1188045710259022,eng,1.0,0.5,0.72,0.5687,0.5472,0.6,3.1450095,0.1864,0.21481929908781472
west2624,stan1293,0.2162162162162162,0.1639703690565052,eng,1.0,0.4,0.58,0.5687,0.5983,0.8,3.160214,0.1864,0.2083979145447873
muss1246,stan1293,0.2882882882882883,0.2656404047708395,eng,1.0,0.7,0.55,0.5687,0.5983,0.7,3.0985215,0.1864,0.19396846182869443
yaoo1241,stan1293,0.1801801801801801,0.0953097029818913,eng,1.0,0.4,0.84,0.5687,0.5119,0.7,3.1164842,0.4161,0.20312313441066898
swed1254,stan1293,0.4594594594594595,0.4258522890706799,eng,0.7322999835014343,0.1,0.42,0.5687,0.5242,0.5,2.8573842,0.0,0.1669703985439953
taii1241,stan1293,0.1711711711711711,0.0820167023006779,eng,1.0,0.7,0.57,0.5687,0.5983,0.6,3.2375398,0.1864,0.24906870872769182
dawa1242,stan1293,0.1441441441441441,0.1169454941384765,eng,1.0,0.7,0.57,0.5687,0.5983,0.6,3.2493286,0.1864,0.24906870872769182
beli1260,stan1293,0.2792792792792792,0.2278278598701134,eng,0.2804000079631805,0.4,0.57,0.5687,0.4776,0.6,2.8819277,0.1864,0.29347373619462525
meke1243,stan1293,0.2342342342342342,0.1581345541257849,eng,1.0,0.7,0.87,0.5687,0.5983,0.9,3.1342084,0.1864,0.2094781323933148
mayo1264,stan1293,0.2702702702702703,0.2157674296039076,eng,1.0,0.4,0.91,0.5687,0.5983,0.9,3.2253654,0.1864,0.2006847523189037
serb1264,stan1293,0.4684684684684684,0.4259323783966073,eng,0.9196000099182128,0.1,0.62,0.8632,0.5983,0.8,3.217481,0.1864,0.1747549275139526
thad1238,stan1293,0.2882882882882883,0.1970949444067723,eng,1.0,0.4,0.85,0.8632,0.4866,0.6,3.0339503,0.1864,0.20907633022035865
bret1244,stan1293,0.3153153153153153,0.2421683696895147,eng,0.9196000099182128,0.0,0.62,0.3433,0.4425,0.5,3.1025615,0.1789,0.16011717391434555
agua1253,stan1293,0.1711711711711711,0.1370613196828219,eng,1.0,0.5,0.9,0.805,0.6538,0.7,3.1557803,0.1864,0.21894944809254469
sunw1242,stan1293,0.2072072072072072,0.166698911796951,eng,1.0,0.4,0.86,0.9037,0.5983,0.9,3.1623566,0.5765,0.20478027845192015
uppe1275,stan1293,0.2252252252252252,0.1563929555253042,eng,1.0,0.4,0.57,0.5687,0.5983,0.6,3.1185296,0.1864,0.19165923197014367
kaiw1246,stan1293,0.25,0.1901034242758117,eng,1.0,0.5,0.57,0.5687,0.5371,0.7,3.1535068,0.1864,0.21748115287009695
cent2134,stan1293,0.2252252252252252,0.162993762993763,eng,1.0,0.4,0.64,0.5687,0.5983,0.8,3.2416868,0.1864,0.17841902020251743
epen1239,stan1293,0.1621621621621621,0.0954311454311454,eng,1.0,0.4,0.75,0.5779,0.563,0.6,3.1735733,0.1864,0.21753799159740472
pohn1238,stan1293,0.1891891891891892,0.1469420206262311,eng,1.0,0.7,0.54,0.471,0.5549,0.5,3.1199894,0.1864,0.1878479943098189
tinp1237,stan1293,0.1711711711711711,0.0846326923938864,eng,1.0,0.7,0.79,0.5687,0.4823,0.6,3.1346319,0.1864,0.19710354007862985
nyan1308,stan1293,0.2342342342342342,0.1728013728013727,eng,1.0,0.4,0.69,0.5687,0.5983,0.8,3.0998597,0.1864,0.20221428959436683
guja1252,stan1293,0.3873873873873873,0.3398625137755572,eng,0.9196000099182128,0.3,0.68,0.5687,0.4753,0.6,2.9299192,0.6654,0.1794754883967753
huic1243,stan1293,0.2162162162162162,0.1587239413326369,eng,1.0,0.4,0.82,1.0,0.5348,0.7,3.1039727,0.1864,0.23172940146071674
arop1243,stan1293,0.2252252252252252,0.1231226601254353,eng,1.0,0.7,0.68,0.5687,0.5983,0.8,3.14859,0.1864,0.21248388644553995
buki1249,stan1293,0.2252252252252252,0.1893679061512602,eng,1.0,0.7,0.59,0.3498,0.5983,0.7,3.1698341,0.1864,0.18973032621800212
tuyu1244,stan1293,0.2162162162162162,0.128939601497741,eng,1.0,0.4,0.86,0.5687,0.5811,0.7,3.192056,0.1864,0.22741200675976303
iyoo1238,stan1293,0.1531531531531531,0.0855968277351925,eng,1.0,0.7,0.57,0.5687,0.5983,0.6,3.2182295,0.1864,0.21810162729428872
sout3004,stan1293,0.1801801801801801,0.086933218635457,eng,1.0,0.4,0.57,0.5687,0.5983,0.6,3.2442346,0.1864,0.25149062333559125
inok1238,stan1293,0.1192660550458715,0.0786587507133137,eng,1.0,0.7,0.57,0.5687,0.5983,0.6,3.2104254,0.1864,0.24906870872769182
apal1257,stan1293,0.1171171171171171,0.0533928886870063,eng,1.0,0.4,0.81,0.5687,0.5371,0.7,3.1439297,0.1864,0.23494592320608432
nyin1250,stan1293,0.1981981981981982,0.1420639834881321,eng,1.0,0.7,0.79,0.5687,0.5983,0.9,3.1226826,0.1864,0.24580728088449566
cerm1238,stan1293,0.1711711711711711,0.1325339689615632,eng,1.0,0.2,0.65,1.0,0.4776,0.6,3.1058364,0.1864,0.17608653756121284
sara1340,stan1293,0.1636363636363636,0.0631274221412896,eng,0.2804000079631805,0.4,0.74,1.0,0.5983,0.9,2.785006,0.1864,0.34375272626552067
sanm1287,stan1293,0.2882882882882883,0.2122653351246054,eng,1.0,0.4,0.69,0.3433,0.5667,0.6,3.1515326,0.1864,0.20574447867510592
ikwe1242,stan1293,0.1891891891891892,0.0972675972675972,eng,1.0,0.3,0.57,0.5687,0.498,0.7,2.978737,0.1864,0.19742139058041597
anga1290,stan1293,0.1801801801801801,0.091055341055341,eng,1.0,0.7,0.9,0.6373,0.5603,0.7,3.1265988,0.1864,0.20346397887267575
cent2292,stan1293,0.2522522522522522,0.2369067673945722,eng,1.0,1.0,0.57,0.5687,0.5983,0.6,3.0889204,,0.18895970835563347
dutc1256,stan1293,0.4414414414414414,0.4237024364247346,eng,0.7067999839782715,0.0,0.49,0.5687,0.4861,0.5,2.7303495,0.1864,0.15732970016266823
russ1263,stan1293,0.5495495495495496,0.5270321236987903,eng,0.8934000134468079,0.2,0.49,0.2804,0.5594,0.5,2.9529357,0.3918,0.18197902049851
bora1263,stan1293,0.1682242990654205,0.1094907169673524,eng,1.0,0.4,0.91,0.5687,0.5962,0.7,3.0940275,0.1864,0.24187847521171013
pali1279,stan1293,0.2432432432432432,0.1987055127151745,eng,1.0,0.4,0.65,0.5687,0.5371,0.6,3.1764572,0.1864,0.19113588674443305
nucl1643,stan1293,0.5495495495495496,0.5259518176759556,eng,1.0,0.5,0.66,0.5032,0.5472,0.6,2.8660104,0.3881,0.22094362256218825
tong1325,stan1293,0.1171171171171171,0.0830313567155672,eng,1.0,0.8,0.66,0.5687,0.539,0.6,3.249688,0.1864,0.20500566054647007
safw1238,stan1293,0.2252252252252252,0.201812369554305,eng,1.0,0.4,0.74,1.0,0.5983,0.9,3.1189134,0.1864,0.21545128856552243
taki1248,stan1293,0.1621621621621621,0.0824633365173905,eng,1.0,0.7,0.71,0.5687,0.5983,0.8,3.1490319,0.1864,0.2091469392582238
