task_lang,transfer_lang,accuracy,Rank,Accuracy level,Word overlap,Transfer lang dataset size,Target lang dataset size,Transfer over target size ratio,Transfer lang TTR,Target lang TTR,Transfer target TTR distance,genetic,syntactic,featural,phonological,inventory,geographic,morphological,hyper_genetic,scriptural,islands
ara,fin,21.97,25,5,0.053212567,13581,680,19.972058823529412,0.302519355,0.231955845,0.0925443074364039,1.0,0.61,0.5827,,,0.1717,0.5157,3.232,0.5335,0.07881381491583062
ara,bul,36.74,11,19,0.05183272,10022,680,14.738235294117649,0.201446082,0.231955845,0.0173008335069519,1.0,0.5544,0.5544,,,0.0979,,3.184,0.5335,0.08930823599541582
ara,slv,41.77,3,27,0.059156524,9290,680,13.661764705882351,0.237767323,0.231955845,0.0006277150694258,1.0,0.5793,0.5757,,,0.1317,0.5608,3.195,0.5335,0.06561526894848213
ara,slk,36.41,12,18,0.043447495,9543,680,14.033823529411764,0.261917468,0.231955845,0.0166847624915204,1.0,,,,,0.1272,,3.344,0.5335,0.13697341419415732
ara,ron,44.12,2,28,0.055052363,8795,680,12.933823529411764,0.167303215,0.231955845,0.0776893970831035,1.0,0.4815,0.4815,,,0.1087,,3.201,0.5335,0.06344594762265188
ara,hrv,40.84,6,24,0.0532479479999999,7832,680,11.51764705882353,0.216688845,0.231955845,0.0043320830098846,1.0,0.5562,0.5536,,,0.124,0.5382,3.383,0.5335,0.06267258187459579
ara,lav,24.78,24,6,0.052504953,6475,680,9.522058823529411,0.268650981,0.231955845,0.025026859868597,1.0,0.6196,0.5739,,,0.1437,0.4973,3.203,0.5335,0.06772583819021527
ara,heb,36.26,13,17,0.049745259,5725,680,8.419117647058824,0.117344567,0.231955845,0.2441428832613242,1.0,0.4498,0.4228,,,0.038,0.3707,3.027,0.1789,0.05255663380300868
ara,ukr,41.21,5,25,0.062022361,5090,680,7.485294117647059,0.31926283,0.231955845,0.1416730815312107,1.0,0.5614,0.5246,,,0.1139,0.4406,3.229,0.6591,0.057693922474921
ara,ind,34.44,16,14,0.054415511,5036,680,7.405882352941177,0.197096308,0.231955845,0.0225856496879439,1.0,0.5867,0.6291,,,0.3053,0.7149,3.303,0.2851,0.08029770828914151
ara,dan,33.94,17,13,0.047197849,4947,680,7.275,0.203165045,0.231955845,0.0154062458482356,1.0,0.5726,0.5956,,,0.1635,0.6236,3.229,0.5574,0.06691882475604427
ara,swe,25.0,23,7,0.04319983,4807,680,7.069117647058824,0.193727962,0.231955845,0.0271612563792018,1.0,0.5681,0.5703,,,0.1632,0.5553,3.252,0.5574,0.09494021787244156
ara,zho,12.24,28,2,0.0440135859999999,4497,680,6.613235294117647,0.178585916,0.231955845,0.0529398380911445,1.0,0.74,0.7842,,,0.2567,0.8691,3.148,0.4235,0.14336151911205886
lav,ces,50.77,7,23,0.242022159,114304,1228,93.0814332247557,0.091965586,0.378358655,0.5729512363201426,0.7143,0.3951,0.3689,0.0,,0.0407,0.3602,2.86,0.0,0.0517800568343596
lav,rus,52.62,4,26,0.209381012,55398,1228,45.112377850162865,0.123916395,0.378358655,0.4522422601264165,0.6,0.4803,0.4403,0.2048,,0.1216,0.4083,2.81,0.3498,0.06396192600315154
lav,nor,53.77,2,28,0.251442978,34170,1228,27.8257328990228,0.106159434,0.378358655,0.5175667998422029,0.8333,0.4632,0.4353,0.3433,,0.0373,,3.094,0.1864,0.0936788515278808
lav,spa,43.11,21,9,0.275194056,31546,1228,25.688925081433226,0.0791871859999999,0.378358655,0.6252202013229272,0.9231,0.502,0.4831,0.4097,,0.1053,,3.016,0.0,0.06129894686356163
lav,kor,17.37,29,1,0.19850063,30426,1228,24.77687296416938,0.294432976,0.378358655,0.0492019574716862,1.0,0.6742,0.617,0.5903,,0.2813,0.4646,3.084,0.2566,0.11432364226673353
lav,est,57.89,1,29,0.241823127,23460,1228,19.104234527687296,0.221928097,0.378358655,0.1709369076403043,1.0,0.4824,0.4786,,,0.012,0.4675,3.184,,0.05232110333102458
lav,pol,46.29,15,15,0.215617329,22646,1228,18.441368078175895,0.223329008,0.378358655,0.1678889721942701,0.6667,0.5259,0.515,0.3433,,0.0275,0.5335,2.975,0.0,0.0915345290611349
lav,nld,45.25,18,12,0.223578584,19452,1228,15.840390879478829,0.133302703,0.378358655,0.4194914993343706,0.9,0.5199,0.5297,0.4121,,0.0558,0.5653,3.068,0.0,0.09847217684282095
lav,por,45.77,16,14,0.235454123,19763,1228,16.093648208469055,0.095460698,0.378358655,0.5590520912082644,0.9333,0.475,0.458,0.3125,,0.1062,0.44,3.082,0.0,0.071101529937601
lav,lat,30.98,26,4,0.015325416,17140,1228,13.957654723127035,0.158874645,0.378358655,0.3365103501634917,0.8333,0.5271,0.4819,0.3824,,0.0764,0.3703,3.11,0.0,0.07528137185475592
lav,fra,44.92,19,11,0.254229417,16032,1228,13.055374592833877,0.118520741,0.378358655,0.4716259533904734,0.9375,0.5217,0.4879,0.4745,,0.0735,0.4054,3.1,0.0,0.07883321348232875
lav,deu,46.92,14,16,0.227957275,14613,1228,11.899837133550488,0.187631727,0.378358655,0.2541070308031077,0.8571,0.4762,0.4652,0.4208,,0.0497,,3.176,0.0,0.07936464125832188
lav,hin,30.0,27,3,0.1752139589999999,14963,1228,12.18485342019544,0.060393443,0.378358655,0.7062392796402414,0.875,0.546,0.5325,0.4745,,0.2155,0.5018,3.102,0.4287,0.1085652538699835
lav,cat,42.55,22,8,0.2582100439999999,14832,1228,12.078175895765472,0.074013319,0.378358655,0.6470322913827672,0.9091,0.4957,0.4914,0.3433,,0.0912,0.5018,3.03,0.0,0.07318903686095202
lav,ita,45.56,17,13,0.250912227,13685,1228,11.14413680781759,0.102554534,0.378358655,0.5313664819814029,0.9,0.5047,0.4837,0.2301,,0.0714,0.4725,3.09,0.0,0.07047612923755164
lav,eng,49.31,8,22,0.232866715,14545,1228,11.844462540716613,0.0961556319999999,0.378358655,0.556308860871996,0.9,0.5335,0.5435,0.3862,,0.0683,0.6031,2.99,0.1864,0.1767305902011591
lav,fin,53.38,3,27,0.2312744639999999,13581,1228,11.05944625407166,0.302519355,0.378358655,0.0401773497520002,1.0,0.5297,0.4967,0.3433,,0.0365,0.4675,3.17,0.0,0.06612793456997046
lav,bul,49.2,9,21,0.207855105,10022,1228,8.161237785016286,0.201446082,0.378358655,0.218630149550306,0.7143,0.5266,0.4713,0.2048,,0.0616,,2.836,0.0,0.07906772163933085
lav,slv,46.94,12,18,0.250514164,9290,1228,7.56514657980456,0.237767323,0.378358655,0.1380733128661685,0.6667,0.4395,0.4262,0.0,,0.0554,0.44,2.828,0.0,0.057757790140479215
lav,slk,46.93,13,17,0.219996019,9543,1228,7.771172638436482,0.261917468,0.378358655,0.0947121950747396,0.6667,,,,,0.041,,3.076,0.0,0.13440776378969432
lav,ron,44.19,20,10,0.258276388,8795,1228,7.162052117263844,0.167303215,0.378358655,0.3111614276535586,0.8889,0.5438,0.5083,0.3613,,0.0478,,3.068,0.0,0.0634427038319022
lav,hrv,47.91,10,20,0.255091886,7832,1228,6.37785016286645,0.216688845,0.378358655,0.1825788679267339,0.75,0.3949,0.3898,0.2163,,0.0574,0.4089,3.113,0.0,0.0400623582793358
lav,ara,27.15,28,2,0.117959265,6984,1228,5.687296416938111,0.1033986809999999,0.378358655,0.528118778612798,1.0,0.6196,0.5739,,,0.1437,0.4973,3.203,0.5335,0.06772583819021527
lav,heb,32.76,25,5,0.204869634,5725,1228,4.662052117263844,0.117344567,0.378358655,0.4759053108660321,1.0,0.5351,0.5414,0.5342,,0.121,0.5538,3.201,0.5829,0.0767874755799649
lav,ukr,52.05,5,25,0.212963577,5090,1228,4.144951140065147,0.31926283,0.378358655,0.0243953050990854,0.6667,0.4187,0.3882,0.2301,,0.0397,0.3445,2.887,0.3498,0.0508898231883963
lav,ind,38.61,24,6,0.221389239,5036,1228,4.100977198697068,0.197096308,0.378358655,0.2295132971615151,1.0,0.629,0.6302,0.3862,,0.3761,0.738,3.229,0.3776,0.08416794655448046
lav,dan,47.86,11,19,0.226431367,4947,1228,4.028501628664495,0.203165045,0.378358655,0.2144021704267908,0.8571,0.4498,0.4797,,,0.0395,0.5309,3.084,0.1864,0.05515115985542063
lav,swe,51.54,6,24,0.200026538,4807,1228,3.9144951140065145,0.193727962,0.378358655,0.2381225110737923,0.8571,0.5351,0.5351,0.3125,,0.0216,0.5758,3.113,0.1864,0.10227365904732222
lav,zho,39.95,23,7,0.17348902,4497,1228,3.662052117263843,0.178585916,0.378358655,0.2787822393266828,1.0,0.6234,0.6587,0.4498,,0.2523,0.8165,3.082,0.4848,0.139573451721703
heb,ces,52.64,6,24,0.1262112209999999,114304,491,232.79837067209775,0.091965586,0.263007898,0.4229310162833343,1.0,0.5507,0.5423,0.5342,0.5584,0.1085,0.5047,3.19,0.5829,0.07999163896010941
heb,rus,52.02,7,23,0.125478381,55398,491,112.82688391038695,0.123916395,0.263007898,0.2796814222468994,1.0,0.4556,0.5262,0.5342,0.6156,0.1569,0.5588,3.166,0.6421,0.08430287900673716
heb,nor,47.54,18,12,0.125559808,34170,491,69.59266802443992,0.106159434,0.263007898,0.3556501198891143,1.0,0.44,0.5316,0.4601,0.5833,0.1494,,3.234,0.6035,0.08625528661152992
heb,spa,57.48,2,28,0.1262112209999999,31546,491,64.24847250509166,0.0791871859999999,0.263007898,0.488485084252819,1.0,0.3881,0.5247,0.5702,0.6441,0.1372,,3.156,0.5829,0.05507560265147049
heb,kor,15.96,29,1,0.110495888,30426,491,61.967413441955195,0.294432976,0.263007898,0.014276282984688,1.0,0.669,0.6339,0.4601,0.5886,0.3097,0.6516,3.164,0.6213,0.12477088302526718
heb,est,40.62,23,7,0.123686996,23460,491,47.78004073319756,0.221928097,0.263007898,0.024396025663193,1.0,0.5344,0.5671,,,0.1313,0.6188,3.246,,0.07002893091181461
heb,pol,44.85,21,9,0.115300057,22646,491,46.122199592668025,0.223329008,0.263007898,0.0227604816500298,1.0,0.5229,0.5631,0.5,0.6276,0.1085,0.5848,3.268,0.5829,0.11852921939642624
heb,nld,48.77,13,17,0.12360557,19452,491,39.617107942973526,0.133302703,0.263007898,0.2432076107181823,1.0,0.5188,0.5374,0.4638,0.5448,0.1362,0.5629,3.2,0.5829,0.08901095867588493
heb,por,50.2,11,19,0.125559808,19763,491,40.25050916496945,0.095460698,0.263007898,0.4058231038778275,1.0,0.4369,0.5039,0.5,0.5958,0.1479,0.5026,3.213,0.5829,0.07461381204256523
heb,lat,38.91,24,6,0.0,17140,491,34.908350305498985,0.158874645,0.263007898,0.1567621785184206,1.0,0.5218,0.5525,0.4601,0.5959,0.0954,0.5765,3.246,0.5829,0.08211747069526387
heb,fra,54.55,3,27,0.120837065,16032,491,32.651731160896134,0.118520741,0.263007898,0.3018011642795696,1.0,0.4578,0.5127,0.4259,0.6082,0.1358,0.4685,3.227,0.5829,0.07199485420089669
heb,deu,48.42,14,16,0.125071248,14613,491,29.76171079429735,0.187631727,0.263007898,0.0821354353874717,1.0,0.4641,0.4626,0.3498,0.4672,0.1107,,3.3,0.5829,0.07113602937016772
heb,hin,22.45,28,2,0.113182966,14963,491,30.474541751527497,0.060393443,0.263007898,0.5934761501752145,1.0,0.5806,0.5884,0.4259,0.5629,0.1663,0.6614,3.262,0.566,0.11492406065977245
heb,cat,53.08,4,26,0.125071248,14832,491,30.207739307535643,0.074013319,0.263007898,0.5163701322550666,1.0,0.478,0.5354,0.5,0.58,0.1237,0.5869,3.168,0.5829,0.0816872663314806
heb,ita,57.89,1,29,0.125234101,13685,491,27.871690427698574,0.102554534,0.263007898,0.3721860342840429,1.0,0.4807,0.5407,0.5702,0.6332,0.0969,0.535,3.217,0.5829,0.081203969932922
heb,eng,47.9,16,14,0.12287273,14545,491,29.623217922606926,0.0961556319999999,0.263007898,0.4024636277850275,1.0,0.4891,0.5421,0.5319,0.5549,0.1521,0.6188,3.133,0.6035,0.17333242797635529
heb,fin,26.45,27,3,0.123686996,13581,491,27.659877800407333,0.302519355,0.263007898,0.0225688021251871,1.0,0.5083,0.542,0.5,0.552,0.1529,0.597,3.232,0.5829,0.07987113767871656
heb,bul,51.17,10,20,0.122221317,10022,491,20.41140529531568,0.201446082,0.263007898,0.0547879769474448,1.0,0.4428,0.5386,0.5342,0.6063,0.0665,,3.182,0.5829,0.08576860532415886
heb,slv,49.42,12,18,0.120592786,9290,491,18.920570264765782,0.237767323,0.263007898,0.0092100270944856,1.0,0.4942,0.548,0.5342,0.572,0.0988,0.6247,3.191,0.5829,0.07366778074659408
heb,slk,46.54,19,11,0.105773146,9543,491,19.435845213849287,0.261917468,0.263007898,1.718929250856428e-05,1.0,,,,,0.0969,,3.342,0.5829,0.13927126142943957
heb,ron,51.39,9,21,0.12336129,8795,491,17.912423625254583,0.167303215,0.263007898,0.1324124427489786,1.0,0.4024,0.4841,0.5,0.5456,0.0792,,3.2,0.5829,0.07203895609157163
heb,hrv,47.91,15,15,0.122302744,7832,491,15.95112016293279,0.216688845,0.263007898,0.0310157125131034,1.0,0.514,0.5605,0.5342,0.5988,0.0909,0.6072,3.38,0.5829,0.06796726087346117
heb,ara,38.48,25,5,0.08557935,6984,491,14.224032586558044,0.1033986809999999,0.263007898,0.3682801856948557,1.0,0.4498,0.4228,,,0.038,0.3707,3.027,0.1789,0.05255663380300868
heb,lav,42.53,22,8,0.119615666,6475,491,13.187372708757636,0.268650981,0.263007898,0.0004603575768132,1.0,0.5351,0.5414,0.5342,,0.121,0.5538,3.201,0.5829,0.0767874755799649
heb,ukr,52.85,5,25,0.1211627719999999,5090,491,10.366598778004072,0.31926283,0.263007898,0.0457492129902032,1.0,0.441,0.4938,0.5702,0.5415,0.0859,0.5127,3.227,0.6421,0.04891538810158924
heb,ind,51.74,8,22,0.123686996,5036,491,10.256619144602851,0.197096308,0.263007898,0.062803810717591,1.0,0.5231,0.5593,0.5319,0.4995,0.3343,0.7569,3.299,0.3333,0.08747685198732313
heb,dan,47.8,17,13,0.121569905,4947,491,10.075356415478614,0.203165045,0.263007898,0.0517710531738062,1.0,0.5353,0.5673,,,0.1346,0.6292,3.227,0.6035,0.07744686476707663
heb,swe,45.06,20,10,0.114567218,4807,491,9.790224032586558,0.193727962,0.263007898,0.0693868824268042,1.0,0.4921,0.5464,0.5,0.6144,0.1394,0.5174,3.25,0.6035,0.09168502778354903
heb,zho,27.43,26,4,0.1078902369999999,4497,491,9.158859470468432,0.178585916,0.263007898,0.1030323267105339,1.0,0.5979,0.6223,0.3498,0.565,0.275,0.879,3.146,0.4544,0.12725852916696256
ukr,ces,74.51,2,28,0.184014994,114304,783,145.98212005108556,0.091965586,0.4241917129999999,0.6133992023336821,0.5714,0.4328,0.3892,0.2301,0.3804,0.029,0.3291,2.895,0.3498,0.048505736289096824
ukr,rus,76.65,1,29,0.3575875229999999,55398,783,70.75095785440612,0.123916395,0.4241917129999999,0.5010890487135666,0.2,0.3818,0.3871,0.2301,0.385,0.1354,0.4213,2.717,0.0,0.05154720900195253
ukr,nor,54.79,15,15,0.19566236,34170,783,43.63984674329502,0.106159434,0.4241917129999999,0.5621057694934636,0.8333,0.4298,0.5496,0.4601,0.6226,0.066,,3.129,0.3918,0.08386671683104363
ukr,spa,56.29,12,18,0.196063994,31546,783,40.288633461047255,0.0791871859999999,0.4241917129999999,0.6614929617497071,0.9231,0.3926,0.4544,0.3217,0.5275,0.0896,,3.047,0.3498,0.043768042387253514
ukr,kor,19.4,29,1,0.166945579,30426,783,38.85823754789272,0.294432976,0.4241917129999999,0.0935726350561955,1.0,0.6337,0.5975,0.4601,0.5861,0.2988,0.5592,3.113,0.4259,0.10371815609178059
ukr,est,51.95,21,9,0.1843496889999999,23460,783,29.961685823754788,0.221928097,0.4241917129999999,0.2273584890915907,1.0,0.4645,0.4621,,,0.0515,0.456,3.21,,0.04368746124078404
ukr,pol,61.19,7,23,0.161590468,22646,783,28.92209450830141,0.223329008,0.4241917129999999,0.2242199514568329,0.5,0.453,0.4564,0.2163,0.4504,0.0239,0.5187,3.002,0.3498,0.08899708086437497
ukr,nld,55.92,13,17,0.190240311,19452,783,24.84291187739463,0.133302703,0.4241917129999999,0.4702515843116476,0.9,0.5118,0.4943,0.3498,0.4527,0.0593,0.5559,3.102,0.3498,0.0740890619087351
ukr,por,56.75,11,19,0.195863177,19763,783,25.240102171136655,0.095460698,0.4241917129999999,0.6005608279210032,0.9333,0.4149,0.3896,0.2163,0.4048,0.0951,0.3373,3.111,0.3498,0.053355587121780346
ukr,lat,39.22,25,5,0.000334694,17140,783,21.890166028097063,0.158874645,0.4241917129999999,0.3912064610007613,0.8333,0.4779,0.4357,0.3217,0.4356,0.048,0.3207,3.139,0.3498,0.06350751484696526
ukr,fra,55.78,14,16,0.192181538,16032,783,20.47509578544061,0.118520741,0.4241917129999999,0.5192590042040955,0.9375,0.478,0.4651,0.3918,0.4596,0.068,0.4504,3.129,0.3498,0.06692031791752873
ukr,deu,57.29,10,20,0.186290916,14613,783,18.662835249042143,0.187631727,0.4241917129999999,0.3109984409115992,0.8571,0.4336,0.4539,0.4638,0.4605,0.0363,,3.207,0.3498,0.05581042259106772
ukr,hin,28.47,28,2,0.15784189,14963,783,19.109833971902937,0.060393443,0.4241917129999999,0.7355240863124444,0.875,0.4932,0.5096,0.3918,0.5252,0.2066,0.5199,3.137,0.5187,0.0914299781226493
ukr,cat,54.56,16,14,0.180935806,14832,783,18.942528735632184,0.074013319,0.4241917129999999,0.6814819123499208,0.9091,0.4798,0.4313,0.2163,0.4021,0.0732,0.3988,3.06,0.3498,0.06311511661245528
ukr,ita,58.4,9,21,0.1948590939999999,13685,783,17.47765006385696,0.102554534,0.4241917129999999,0.5749209426078765,0.9,0.4617,0.4151,0.0,0.3926,0.0442,0.3838,3.117,0.3498,0.05705071366248737
ukr,eng,52.93,19,11,0.186223978,14545,783,18.575989782886335,0.0961556319999999,0.4241917129999999,0.5980243529161687,0.9,0.4746,0.4798,0.2952,0.4661,0.0762,0.5559,3.027,0.3918,0.15120142884375742
ukr,fin,48.5,22,8,0.188165205,13581,783,17.344827586206897,0.302519355,0.4241917129999999,0.0822734084278219,1.0,0.4843,0.4735,0.3824,0.4906,0.0756,0.4304,3.197,0.3498,0.05186787702808504
ukr,bul,63.95,5,25,0.2836869939999999,10022,783,12.79948914431673,0.201446082,0.4241917129999999,0.2757363541995284,0.5714,0.3883,0.4044,0.2301,0.4367,0.0222,,2.82,0.3498,0.06140633384583338
ukr,slv,69.26,3,27,0.186157039,9290,783,11.864623243933588,0.237767323,0.4241917129999999,0.1931439467440139,0.5,0.3443,0.3735,0.2301,0.404,0.0312,0.4259,2.834,0.3498,0.05108469399865767
ukr,slk,62.95,6,24,0.154896579,9543,783,12.187739463601533,0.261917468,0.4241917129999999,0.1463439707651646,0.5,,,,,0.0172,,3.1,0.3498,0.13581159802223342
ukr,ron,60.86,8,22,0.18548765,8795,783,11.232439335887612,0.167303215,0.4241917129999999,0.3667456397093312,0.8889,0.4032,0.3631,0.2163,0.3519,0.0082,,3.098,0.3498,0.045073756908109774
ukr,hrv,68.6,4,26,0.183479483,7832,783,10.002554278416348,0.216688845,0.4241917129999999,0.239289613146915,0.625,0.4132,0.3927,0.2301,0.4263,0.0274,0.3217,3.105,0.3498,0.038197410894761696
ukr,ara,38.22,26,4,0.121694893,6984,783,8.919540229885058,0.1033986809999999,0.4241917129999999,0.5719071061822201,1.0,0.5614,0.5246,,,0.1139,0.4406,3.229,0.6591,0.057693922474921
ukr,lav,53.22,18,12,0.186960305,6475,783,8.269476372924649,0.268650981,0.4241917129999999,0.134450962996442,0.5,0.4187,0.3882,0.2301,,0.0397,0.3445,2.887,0.3498,0.0508898231883963
ukr,heb,40.16,24,6,0.175045184,5725,783,7.31162196679438,0.117344567,0.4241917129999999,0.5232627468550551,1.0,0.441,0.4938,0.5702,0.5415,0.0859,0.5127,3.227,0.6421,0.04891538810158924
ukr,ind,47.3,23,7,0.18669255,5036,783,6.431673052362708,0.197096308,0.4241917129999999,0.2866106565479296,1.0,0.5263,0.5086,0.2163,0.404,0.3719,0.7965,3.252,0.4788,0.0680372483192716
ukr,dan,53.97,17,13,0.1693553789999999,4947,783,6.318007662835249,0.203165045,0.4241917129999999,0.2714969740851474,0.8571,0.4844,0.4888,,,0.0524,0.4934,3.12,0.3918,0.05752969943027053
ukr,swe,51.99,20,10,0.170894973,4807,783,6.139208173690933,0.193727962,0.4241917129999999,0.2951758975387576,0.8571,0.515,0.5151,0.3824,0.5227,0.0563,0.526,3.146,0.3918,0.07674807389768756
ukr,zho,35.49,27,3,0.16326394,4497,783,5.743295019157088,0.178585916,0.4241917129999999,0.335237710953559,1.0,0.5354,0.5927,0.4638,0.5883,0.2677,0.806,3.111,0.5641,0.12555359135177324
ind,ces,50.41,10,20,0.226825127,114304,557,205.213644524237,0.091965586,0.369609508,0.56427404171007,1.0,0.6453,0.5952,0.3125,0.4724,0.391,0.8121,3.22,0.3776,0.10633694863634824
ind,rus,49.92,11,19,0.1776740239999999,55398,557,99.45780969479354,0.123916395,0.369609508,0.4418752701068104,1.0,0.566,0.57,0.3333,0.503,0.2915,0.7837,3.193,0.4788,0.10263611586180099
ind,nor,47.41,16,14,0.213667233,34170,557,61.34649910233393,0.106159434,0.369609508,0.5080545912927013,1.0,0.5558,0.5209,0.39,0.5251,0.3987,,3.248,0.4161,0.09381637336634063
ind,spa,59.08,3,27,0.23803056,31546,557,56.63554757630162,0.0791871859999999,0.369609508,0.6174100825946756,1.0,0.5469,0.4933,0.3862,0.4627,0.4247,,3.176,0.3776,0.07676151859169511
ind,kor,15.94,29,1,0.15483871,30426,557,54.62477558348294,0.294432976,0.369609508,0.0413693126424882,1.0,0.6787,0.5964,0.4788,0.4569,0.2106,0.6965,3.207,0.4477,0.10485523687303056
ind,est,39.89,23,7,0.192020374,23460,557,42.118491921005386,0.221928097,0.369609508,0.1596487038122566,1.0,0.5622,0.5994,,,0.3764,0.6667,3.28,,0.06196909420495256
ind,pol,44.14,18,12,0.161629881,22646,557,40.657091561938955,0.223329008,0.369609508,0.1566342034663329,1.0,0.4826,0.4743,0.0,0.3821,0.3846,0.738,3.295,0.3776,0.1011890578342316
ind,nld,47.73,15,15,0.224363328,19452,557,34.922800718132855,0.133302703,0.369609508,0.4087579263578981,1.0,0.5319,0.5245,0.2804,0.4829,0.4091,0.7763,3.21,0.3776,0.0919164228826922
ind,por,55.74,6,24,0.2216468589999999,19763,557,35.48114901256732,0.095460698,0.369609508,0.5501567690206428,1.0,0.4893,0.4788,0.0,0.4158,0.4299,0.743,3.232,0.3776,0.08102024013744002
ind,lat,36.34,26,4,0.008828523,17140,557,30.771992818671453,0.158874645,0.369609508,0.3250771990380238,1.0,0.5922,0.5359,0.2048,0.349,0.396,0.7896,3.264,0.3776,0.08775217304211624
ind,fra,60.58,2,28,0.211544992,16032,557,28.782764811490125,0.118520741,0.369609508,0.4614963799826906,1.0,0.5502,0.5402,0.3881,0.4688,0.4158,0.8073,3.246,0.3776,0.09726891477459743
ind,deu,45.68,17,13,0.217147708,14613,557,26.235188509874327,0.187631727,0.369609508,0.2424099604473817,1.0,0.6222,0.5311,0.409,0.4906,0.396,,3.31,0.3776,0.08369194925234846
ind,hin,18.86,28,2,0.146264856,14963,557,26.86355475763016,0.060393443,0.369609508,0.6999029579577478,1.0,0.6291,0.5604,0.3881,0.4816,0.1999,0.7264,3.28,0.4445,0.11796111864100622
ind,cat,56.59,5,25,0.200169779,14832,557,26.628366247755835,0.074013319,0.369609508,0.6396043250346541,1.0,0.5351,0.461,0.0,0.3295,0.4152,0.7168,3.19,0.3776,0.07515311460611629
ind,ita,61.68,1,29,0.222156197,13685,557,24.569120287253146,0.102554534,0.369609508,0.5220535738788096,1.0,0.5468,0.5223,0.2163,0.4312,0.3956,0.7502,3.236,0.3776,0.08625195127176466
ind,eng,44.03,19,11,0.210101868,14545,557,26.11310592459605,0.0961556319999999,0.369609508,0.5473711426789165,1.0,0.5143,0.4961,0.2617,0.4546,0.4185,0.7168,3.145,0.4161,0.17036841383195145
ind,fin,39.18,24,6,0.188794567,13581,557,24.382405745062837,0.302519355,0.369609508,0.0329481697813233,1.0,0.5413,0.4926,0.3277,0.4034,0.3776,0.6667,3.266,0.3776,0.07674255193226898
ind,bul,53.34,9,21,0.161544992,10022,557,17.99281867145422,0.201446082,0.369609508,0.2070030879200596,1.0,0.4988,0.475,0.2804,0.4918,0.3682,,3.21,0.3776,0.07208666831623556
ind,slv,48.08,14,16,0.191171477,9290,557,16.678635547576302,0.237767323,0.369609508,0.1272396642518702,1.0,0.5585,0.542,0.3125,0.4413,0.3914,0.8021,3.223,0.3776,0.08719362824304333
ind,slk,42.59,21,9,0.144651952,9543,557,17.132854578096946,0.261917468,0.369609508,0.0848947704419636,1.0,,,,,0.3835,,3.37,0.3776,0.10066764941635942
ind,ron,56.88,4,26,0.194651952,8795,557,15.789946140035909,0.167303215,0.369609508,0.2995935886771252,1.0,0.541,0.4436,0.2871,0.3931,0.3714,,3.215,0.3776,0.062415019382661474
ind,hrv,48.66,12,18,0.1966044139999999,7832,557,14.06104129263914,0.216688845,0.369609508,0.1711772618740684,1.0,0.5541,0.5206,0.2952,0.3797,0.3869,0.8021,3.406,0.3776,0.07421720150277755
ind,ara,37.95,25,5,0.111120543,6984,557,12.538599640933572,0.1033986809999999,0.369609508,0.518758421180295,1.0,0.5867,0.6291,,,0.3053,0.7149,3.303,0.2851,0.08029770828914151
ind,lav,40.31,22,8,0.165195246,6475,557,11.624775583482943,0.268650981,0.369609508,0.0746104641434414,1.0,0.629,0.6302,0.3862,,0.3761,0.738,3.229,0.3776,0.08416794655448046
ind,heb,54.19,8,22,0.1557724959999999,5725,557,10.278276481149012,0.117344567,0.369609508,0.4658300773252713,1.0,0.5231,0.5593,0.5319,0.4995,0.3343,0.7569,3.299,0.3333,0.08747685198732313
ind,ukr,54.67,7,23,0.162988115,5090,557,9.138240574506284,0.31926283,0.369609508,0.0185547612552752,1.0,0.5263,0.5086,0.2163,0.404,0.3719,0.7965,3.252,0.4788,0.0680372483192716
ind,dan,48.4,13,17,0.1781833619999999,4947,557,8.881508078994614,0.203165045,0.369609508,0.202792755022595,1.0,0.6121,0.6487,,,0.4009,0.8019,3.24,0.4161,0.08044305650961137
ind,swe,42.85,20,10,0.165874363,4807,557,8.63016157989228,0.193727962,0.369609508,0.2264405908824074,1.0,0.552,0.5555,0.303,0.5303,0.3878,0.8136,3.264,0.4161,0.09953411431467096
ind,zho,25.26,27,3,0.152801358,4497,557,8.073608617594255,0.178585916,0.369609508,0.2671085225660292,1.0,0.5717,0.5545,0.439,0.5185,0.2096,0.7837,3.195,0.3245,0.09665274664216228
dan,ces,62.62,11,19,0.241444677,114304,565,202.30796460176992,0.091965586,0.341614287,0.534055719237636,0.8571,0.4772,0.4838,,,0.028,0.4856,3.084,0.1864,0.06157357427041321
dan,rus,64.34,6,24,0.15693904,55398,565,98.04955752212388,0.123916395,0.341614287,0.4061031858492719,0.8,0.5442,0.5569,,,0.1584,0.5703,3.053,0.3918,0.08006201117433887
dan,nor,71.13,1,29,0.685722837,34170,565,60.47787610619469,0.106159434,0.341614287,0.4750542868005558,0.3333,0.2109,0.2109,,,0.0236,,2.896,0.0,0.08404393818104372
dan,spa,65.06,5,25,0.229771525,31546,565,55.83362831858407,0.0791871859999999,0.341614287,0.5901267682937043,0.9231,0.4484,0.4484,,,0.073,,3.049,0.1864,0.07986009996254462
dan,kor,18.24,29,1,0.14736107,30426,565,53.85132743362832,0.294432976,0.341614287,0.0190751498113245,1.0,0.6215,0.62,,,0.3098,0.6112,3.102,0.3141,0.11337633694126059
