,Target lang,Transfer lang,Accuracy,Rank,Accuracy level,Word overlap,Transfer lang dataset size,Target lang dataset size,Transfer over target size ratio,Transfer lang TTR,Target lang TTR,Transfer target TTR distance,GENETIC,SYNTACTIC,FEATURAL,PHONOLOGICAL,INVENTORY,GEOGRAPHICAL,Unnamed: 18,GEOGRAPHIC
403,cat,dan,63.23,9,21,0.165313806,4947,1846,2.679848320693391,0.203165045,0.1680080139999999,0.0437889354903947,0.9176,0.324,0.5832,1.1421,1.2875,0.0753,0.3276,0.10953625371558312
404,cat,swe,59.12,15,15,0.144450969,4807,1846,2.604008667388949,0.193727962,0.1680080139999999,0.0234358212120194,0.9176,0.3345,0.3703,0.5739,0.4833,0.1104,0.0171,0.1532854317690608
405,cat,zho,35.9,26,4,0.102604401,4497,1846,2.4360780065005416,0.178585916,0.1680080139999999,0.0039640496192867,1.0,0.3854,0.4013,0.4093,0.5403,1.0,0.3171,0.4451195488530564
406,ita,ces,69.28,13,17,0.228664683,114304,482,237.14522821576764,0.091965586,0.330421427,0.5208102525182119,0.9131,0.2302,0.2555,0.14,0.4096,0.0391,0.1823,0.06073946083504441
407,ita,rus,70.41,11,19,0.12623596,55398,482,114.93360995850622,0.123916395,0.330421427,0.3905933748347234,0.8934,0.2985,0.3249,0.6036,0.4389,0.221,0.3351,0.2459830773208067
408,ita,nor,72.87,7,23,0.228568686,34170,482,70.89211618257261,0.106159434,0.330421427,0.4606541094530622,0.9047,0.5249,0.5971,0.6561,0.6053,0.0946,0.3739,0.11393991216538238
409,ita,spa,81.13,2,28,0.376019967,31546,482,65.44813278008299,0.0791871859999999,0.330421427,0.5781243399398716,0.5295,0.5456,0.6062,0.7634,0.4713,0.0588,0.1288,0.4068103841542268
410,ita,kor,24.27,29,1,0.119900163,30426,482,63.12448132780083,0.294432976,0.330421427,0.0118628736204346,1.0,0.3367,0.3997,0.691,0.5486,0.4465,0.4628,0.4452692565339276
411,ita,est,52.11,23,7,0.153403091,23460,482,48.67219917012448,0.221928097,0.330421427,0.10781263823205,0.9687,0.3657,0.5783,0.8723,1.2579,0.098,0.4669,0.11570713198652832
412,ita,pol,62.64,20,10,0.166842661,22646,482,46.98340248962656,0.223329008,0.330421427,0.1050463706358845,0.9047,0.2193,0.2911,0.5337,0.4678,0.0537,0.4772,0.07135937056904751
413,ita,nld,70.89,9,21,0.192473841,19452,482,40.35684647302904,0.133302703,0.330421427,0.3558929241405358,0.9291,0.253,0.2857,0.2301,0.4086,0.0574,0.4827,0.06770365894560741
414,ita,por,80.44,3,27,0.27531919,19763,482,41.00207468879668,0.095460698,0.330421427,0.5056548265729772,0.5032,0.1542,0.1704,0.1368,0.332,0.069,0.3263,0.4101878622466402
415,ita,lat,52.02,24,6,0.1379475859999999,17140,482,35.560165975103736,0.158874645,0.330421427,0.2695434274011327,0.4646,0.3331,0.3877,0.5619,0.7394,0.0064,0.4314,0.033144080733910265
416,ita,fra,82.93,1,29,0.340597101,16032,482,33.261410788381745,0.118520741,0.330421427,0.4112712209302478,0.5295,0.3076,0.3369,0.6755,0.4158,0.0497,0.1323,0.11166541572425967
417,ita,deu,68.19,15,15,0.19343381,14613,482,30.31742738589212,0.187631727,0.330421427,0.1867486011350093,0.9131,0.5309,0.5899,0.6561,0.4562,0.0311,0.083,0.05768747843825858
418,ita,hin,35.24,27,3,0.097532879,14963,482,31.04356846473029,0.060393443,0.330421427,0.6678534028548968,0.9196,0.3001,0.3606,0.6755,0.5181,0.3049,0.1676,0.3399647275721827
419,ita,cat,77.19,4,26,0.310070078,14832,482,30.771784232365142,0.074013319,0.330421427,0.6021810758488804,0.4717,0.2371,0.2672,0.5619,0.3264,0.0384,0.3286,0.07767409834854681
420,ita,eng,75.63,6,24,0.2175290389999999,14545,482,30.176348547717843,0.0961556319999999,0.330421427,0.5026681395919032,0.9291,0.3029,0.342,0.6044,0.4805,0.0748,0.0937,0.28454400649791856
421,ita,fin,34.77,28,2,0.144475377,13581,482,28.176348547717843,0.302519355,0.330421427,0.0071307712559043,1.0,0.3429,0.3692,0.6614,0.4617,0.1272,0.4803,0.1410364124432148
422,ita,bul,72.53,8,22,0.117884228,10022,482,20.79253112033195,0.201446082,0.330421427,0.1523621146224809,0.9131,0.5302,0.5878,0.5456,0.476,0.0502,0.2541,0.07338597154302232
423,ita,slv,70.29,12,18,0.212345205,9290,482,19.273858921161825,0.237767323,0.330421427,0.0786308402033698,0.9047,0.24,0.272,0.14,0.4047,0.0197,0.1191,0.03906173195713864
424,ita,slk,65.05,18,12,0.168858597,9543,482,19.79875518672199,0.261917468,0.330421427,0.042982823179299,0.9047,0.6521,0.7773,0.8723,1.2579,0.0387,0.0206,0.06148400783499923
425,ita,ron,76.93,5,25,0.289526735,8795,482,18.24688796680498,0.167303215,0.330421427,0.2437072783978777,0.5,0.5119,0.5651,0.439,0.3589,0.0493,0.1169,0.07282625279079415
426,ita,hrv,66.96,17,13,0.202649515,7832,482,16.24896265560166,0.216688845,0.330421427,0.1184768210118859,0.9196,0.6235,0.6369,0.14,0.3992,0.0205,0.4159,0.037255328228818156
427,ita,ara,50.72,25,5,0.074013632,6984,482,14.489626556016598,0.1033986809999999,0.330421427,0.4720655847684814,1.0,0.384,0.5888,0.8723,1.2579,1.0,0.1172,0.17073787726989803
428,ita,lav,61.56,21,9,0.134107709,6475,482,13.433609958506224,0.268650981,0.330421427,0.034948220665823,0.8767,0.2766,0.5271,0.6614,1.2579,0.0869,0.5015,0.10497405284685245
429,ita,heb,58.14,22,8,0.11500432,5725,482,11.877593360995853,0.117344567,0.330421427,0.4158494883265691,1.0,0.342,0.3777,0.4086,0.589,0.1187,0.293,0.1302401572666166
430,ita,ukr,68.86,14,16,0.1202841509999999,5090,482,10.560165975103734,0.31926283,0.330421427,0.0011404671519864,0.9047,0.275,0.2914,0.0,0.3684,0.0537,0.2838,0.10225119954712172
431,ita,ind,62.76,19,11,0.226744744,5036,482,10.448132780082988,0.197096308,0.330421427,0.1628124287924446,1.0,0.4534,0.4828,0.6449,0.4047,0.5564,0.4695,0.5740447067123812
432,ita,dan,70.56,10,20,0.161658827,4947,482,10.263485477178424,0.203165045,0.330421427,0.1483278625798036,0.9131,0.3045,0.5519,0.8723,1.2579,0.0667,0.1167,0.09026126896486093
433,ita,swe,67.13,16,14,0.144475377,4807,482,9.973029045643154,0.193727962,0.330421427,0.1711429839994475,0.9131,0.3229,0.3514,0.2388,0.5127,0.0945,0.3339,0.12902112036644578
434,ita,zho,43.5,26,4,0.1006047809999999,4497,482,9.3298755186722,0.178585916,0.330421427,0.2111593448493463,1.0,0.344,0.4012,0.73,0.5889,1.0,0.4935,0.3878779782165374
435,eng,ces,44.6,23,7,0.2835511639999999,114304,2077,55.03322099181512,0.091965586,0.22433854,0.3481695152535835,0.9131,0.3289,0.3668,0.6351,0.5088,0.0583,0.1249,0.2859646687188801
436,eng,rus,56.23,13,17,0.141098183,55398,2077,26.67212325469427,0.123916395,0.22433854,0.2003785404469327,0.8934,0.2871,0.3287,0.276,0.5295,0.2316,0.2983,0.26957152920396543
437,eng,nor,69.32,1,29,0.270879821,34170,2077,16.451612903225808,0.106159434,0.22433854,0.2775067954133109,0.7048,0.5647,0.5903,0.4093,0.4561,0.0513,0.3914,0.2879058823495742
438,eng,spa,61.13,7,23,0.251554033,31546,2077,15.188252286952336,0.0791871859999999,0.22433854,0.4186339104652969,0.9386,0.5005,0.5604,0.4697,0.5192,0.0698,0.1268,0.375692924183969
439,eng,kor,20.45,29,1,0.12328658,30426,2077,14.649012999518536,0.294432976,0.22433854,0.0976246102347909,1.0,0.3414,0.3736,0.4326,0.4619,0.4405,0.4285,0.3766924055911939
440,eng,est,49.56,20,10,0.179112209,23460,2077,11.295137217140104,0.221928097,0.22433854,0.0001154478777951,0.9687,0.4234,0.6476,1.2006,1.3375,0.0814,0.4768,0.2820924493373302
441,eng,pol,52.46,18,12,0.195927638,22646,2077,10.903225806451612,0.223329008,0.22433854,2.0250343812201745e-05,0.9047,0.3276,0.3531,0.2649,0.5194,0.0666,0.4412,0.27877675770618826
442,eng,nld,58.0,9,21,0.244062799,19452,2077,9.365430909966298,0.133302703,0.22433854,0.1646709537183049,0.7068,0.3156,0.3445,0.595,0.4641,0.021,0.4655,0.2828292524796543
443,eng,por,61.61,5,25,0.2325071719999999,19763,2077,9.515166104959077,0.095460698,0.22433854,0.3300264383583686,0.9359,0.2799,0.3185,0.5739,0.4037,0.0621,0.2917,0.500868459219412
444,eng,lat,39.39,25,5,0.056383487,17140,2077,8.2522869523351,0.158874645,0.22433854,0.0851522062665444,0.9047,0.4165,0.4651,0.552,0.8286,0.0794,0.3801,0.3041310129810843
445,eng,fra,64.5,2,28,0.261316544,16032,2077,7.718825228695233,0.118520741,0.22433854,0.2224895766797907,0.9386,0.2403,0.2914,0.3312,0.454,0.0297,0.1242,0.23418859156199998
446,eng,deu,61.91,4,26,0.223103283,14613,2077,7.035628310062591,0.187631727,0.22433854,0.0267722936804593,0.6336,0.5283,0.5629,0.344,0.4164,0.053,0.0335,0.2668898105775269
447,eng,hin,37.35,26,4,0.09722665,14963,2077,7.204140587385653,0.060393443,0.22433854,0.5340588149853859,0.9196,0.3259,0.3549,0.3312,0.4501,0.3511,0.1233,0.34012244312918943
448,eng,cat,55.12,15,15,0.213021996,14832,2077,7.1410688493018775,0.074013319,0.22433854,0.4490099072723593,0.9328,0.3461,0.3524,0.3119,0.4359,0.0638,0.3012,0.31539605251402225
449,eng,ita,61.2,6,24,0.221549251,13685,2077,6.588830043331728,0.102554534,0.22433854,0.2946949768381732,0.9291,0.3029,0.342,0.6044,0.4805,0.0748,0.0937,0.2845440064979178
450,eng,fin,46.4,22,8,0.167397195,13581,2077,6.538757823784304,0.302519355,0.22433854,0.1214486267778477,1.0,0.2669,0.2979,0.3195,0.4465,0.0991,0.4898,0.2863081336602565
451,eng,bul,57.37,10,20,0.127271278,10022,2077,4.82522869523351,0.201446082,0.22433854,0.0104130289031191,0.9131,0.5364,0.5765,0.3546,0.4955,0.1095,0.1992,0.2924079995466611
452,eng,slv,55.4,14,16,0.198876315,9290,2077,4.472797303803563,0.237767323,0.22433854,0.0035831544917024,0.9047,0.3441,0.3642,0.6351,0.432,0.0678,0.0283,0.28993172347341617
453,eng,slk,52.41,19,11,0.176801084,9543,2077,4.594607607125662,0.261917468,0.22433854,0.0280595689850886,0.9047,0.6843,0.823,1.2006,1.3375,0.0735,0.1033,0.2851428547519653
454,eng,ron,56.29,12,18,0.187599617,8795,2077,4.234472797303804,0.167303215,0.22433854,0.0646368320565959,0.9248,0.5563,0.5903,0.4667,0.4749,0.0972,0.0247,0.2879765684844341
455,eng,hrv,54.3,17,13,0.200589735,7832,2077,3.770823302840636,0.216688845,0.22433854,0.001162734238974,0.9196,0.6671,0.672,0.6351,0.4829,0.0777,0.4247,0.2788360139975226
456,eng,ara,35.87,27,3,0.08610934,6984,2077,3.3625421280693306,0.1033986809999999,0.22433854,0.2906237736117813,1.0,0.4043,0.6493,1.2006,1.3375,1.0,0.0253,0.3158497261782642
457,eng,lav,54.51,16,14,0.150023908,6475,2077,3.117477130476649,0.268650981,0.22433854,0.039016074357463,0.8767,0.3269,0.5802,0.3195,1.3375,0.083,0.5091,0.2814872034789058
458,eng,heb,32.93,28,2,0.1143210069999999,5725,2077,2.7563793933558016,0.117344567,0.22433854,0.2274630460139778,1.0,0.3535,0.3988,0.6661,0.5247,0.1887,0.2331,0.29738910000397323
459,eng,ukr,57.06,11,19,0.128187759,5090,2077,2.450649975926817,0.31926283,0.22433854,0.1790387085866543,0.9047,0.3585,0.3858,0.6044,0.4427,0.0929,0.2306,0.2855467052225979
460,eng,ind,47.68,21,9,0.1773987889999999,5036,2077,2.4246509388541164,0.197096308,0.22433854,0.0147461143037948,1.0,0.416,0.438,0.2194,0.432,0.6014,0.4747,0.48367621031115127
461,eng,dan,59.87,8,22,0.180387313,4947,2077,2.381800674049109,0.203165045,0.22433854,0.0089079408191613,0.7323,0.3011,0.606,1.2006,1.3375,0.0354,0.0447,0.28634928770221113
462,eng,swe,63.95,3,27,0.1431702259999999,4807,2077,2.3143957631198844,0.193727962,0.22433854,0.0186180967179346,0.7323,0.2898,0.3551,0.6148,0.4998,0.0676,0.3023,0.2821042216898596
463,eng,zho,41.86,24,6,0.107467325,4497,2077,2.165142031776601,0.178585916,0.22433854,0.0415933820420587,1.0,0.2942,0.3443,0.4093,0.5641,1.0,0.4554,0.3574355545484451
464,fin,ces,48.35,7,23,0.188679245,114304,1555,73.50739549839228,0.091965586,0.433011739,0.620335977423725,1.0,0.3299,0.3501,0.6522,0.4531,0.0882,0.4378,0.08741543411079258
465,fin,rus,46.95,9,21,0.159450596,55398,1555,35.62572347266881,0.123916395,0.433011739,0.5095485684747457,1.0,0.2615,0.295,0.2914,0.4788,0.1415,0.315,0.1455477528975995
466,fin,nor,52.94,3,27,0.197804287,34170,1555,21.974276527331188,0.106159434,0.433011739,0.5697754902019659,1.0,0.522,0.5632,0.3508,0.4406,0.0478,0.1907,0.05084651233442735
467,fin,spa,45.0,17,13,0.1822632,31546,1555,20.286816720257235,0.0791871859999999,0.433011739,0.66769264579555,1.0,0.4663,0.5433,0.5541,0.5272,0.1597,0.5168,0.44726075607317134
468,fin,kor,17.06,29,1,0.151133501,30426,1555,19.566559485530547,0.294432976,0.433011739,0.102422181137376,1.0,0.3172,0.3197,0.3789,0.3429,0.3414,0.3862,0.33603342792779023
469,fin,est,63.35,1,29,0.258590371,23460,1555,15.086816720257234,0.221928097,0.433011739,0.23763467776393,0.9819,0.39,0.6032,1.2141,1.2827,0.0298,0.0338,0.031347249991139955
470,fin,pol,44.78,18,12,0.158832755,22646,1555,14.563344051446943,0.223329008,0.433011739,0.2344908971669842,1.0,0.3314,0.3517,0.3508,0.485,0.0745,0.2235,0.07325585122439733
471,fin,nld,43.37,22,8,0.171522266,19452,1555,12.509324758842444,0.133302703,0.433011739,0.4790714973446182,1.0,0.3675,0.3733,0.6063,0.4334,0.0919,0.1309,0.09699556839886868
472,fin,por,45.26,15,15,0.180409676,19763,1555,12.709324758842444,0.095460698,0.433011739,0.6076864641213487,1.0,0.3186,0.3488,0.6289,0.4298,0.1571,0.3179,0.5012515691166459
473,fin,lat,30.26,26,4,0.018867925,17140,1555,11.02250803858521,0.158874645,0.433011739,0.4008078961906041,1.0,0.4177,0.4442,0.6188,0.7541,0.1336,0.4084,0.1342935278065588
474,fin,fra,45.13,16,14,0.1977092339999999,16032,1555,10.309967845659164,0.118520741,0.433011739,0.5274934810326573,1.0,0.298,0.3113,0.3333,0.3803,0.1165,0.5176,0.1955353132767091
475,fin,deu,46.68,10,20,0.172567844,14613,1555,9.39742765273312,0.187631727,0.433011739,0.3211286297306338,1.0,0.4916,0.54,0.2677,0.3988,0.0976,0.478,0.09427473272133245
476,fin,hin,30.75,25,5,0.127608003,14963,1555,9.62250803858521,0.060393443,0.433011739,0.7405067307400819,1.0,0.3002,0.3345,0.4008,0.4913,0.2859,0.4344,0.3010928320448735
477,fin,cat,43.52,21,9,0.2182881039999999,14832,1555,9.538263665594856,0.074013319,0.433011739,0.6873623399778026,1.0,0.3908,0.3808,0.3195,0.4052,0.145,0.3037,0.17284325729397762
478,fin,ita,45.69,14,16,0.178746257,13685,1555,8.80064308681672,0.102554534,0.433011739,0.5824130666868985,1.0,0.3429,0.3692,0.6614,0.4617,0.1272,0.4803,0.14103641244321496
479,fin,eng,48.73,5,25,0.193051661,14545,1555,9.353697749196142,0.0961556319999999,0.433011739,0.6051868879007872,1.0,0.2669,0.2979,0.3195,0.4465,0.0991,0.4898,0.28630813366025737
480,fin,bul,46.33,12,18,0.155410865,10022,1555,6.445016077170418,0.201446082,0.433011739,0.2859887572506159,1.0,0.4836,0.5405,0.3661,0.4348,0.1189,0.3988,0.11813715272385938
481,fin,slv,45.76,13,17,0.1939071339999999,9290,1555,5.97427652733119,0.237767323,0.433011739,0.2033096080888712,1.0,0.3415,0.3614,0.6522,0.427,0.1079,0.4937,0.10987859976039778
482,fin,slk,43.56,20,10,0.148281926,9543,1555,6.136977491961415,0.261917468,0.433011739,0.1561246920509825,1.0,0.6357,0.7818,1.2141,1.2827,0.0923,0.4718,0.08809217545527472
483,fin,ron,43.58,19,11,0.183071147,8795,1555,5.655948553054662,0.167303215,0.433011739,0.3765404465007584,1.0,0.4968,0.554,0.5331,0.4524,0.1021,0.4919,0.10114932025433755
484,fin,hrv,47.21,8,22,0.173280738,7832,1555,5.036655948553054,0.216688845,0.433011739,0.2495776138045938,1.0,0.6149,0.6348,0.6522,0.4212,0.1119,0.136,0.11142560377550591
485,fin,ara,26.4,27,3,0.10047051,6984,1555,4.491318327974277,0.1033986809999999,0.433011739,0.5794413396981587,1.0,0.3784,0.6162,1.2141,1.2827,1.0,0.4924,0.18742361455212897
486,fin,lav,55.96,2,28,0.171902476,6475,1555,4.163987138263666,0.268650981,0.433011739,0.1440777542137231,1.0,0.3241,0.5493,0.3325,1.2827,0.0442,0.0668,0.04317936280807002
487,fin,heb,25.3,28,2,0.15013545,5725,1555,3.681672025723473,0.117344567,0.433011739,0.5314464354420632,1.0,0.3193,0.3728,0.6857,0.5169,0.1898,0.3865,0.1901362870111283
488,fin,ukr,46.56,11,19,0.156979231,5090,1555,3.273311897106109,0.31926283,0.433011739,0.0690073164964103,1.0,0.3529,0.3814,0.6614,0.4617,0.0922,0.3793,0.08687529030967679
489,fin,ind,35.31,24,6,0.1680528489999999,5036,1555,3.2385852090032152,0.197096308,0.433011739,0.2968338032539756,1.0,0.4002,0.4233,0.3195,0.3802,0.5231,0.0421,0.514006861479174
490,fin,dan,48.68,6,24,0.166817166,4947,1555,3.1813504823151124,0.203165045,0.433011739,0.2817586010554727,1.0,0.3418,0.5983,1.2141,1.2827,0.0708,0.5031,0.06364456948345372
491,fin,swe,49.96,4,26,0.158167387,4807,1555,3.0913183279742764,0.193727962,0.433011739,0.3053705630948995,1.0,0.3318,0.359,0.5859,0.4193,0.0347,0.3063,0.022145421955603317
492,fin,zho,37.0,23,7,0.150705765,4497,1555,2.891961414790997,0.178585916,0.433011739,0.3452415322776843,1.0,0.2865,0.3365,0.3508,0.5511,1.0,0.2564,0.29440062856317206
493,bul,ces,75.85,1,29,0.157593488,114304,1116,102.42293906810036,0.091965586,0.379928771,0.5744729331125719,0.6667,0.4924,0.5664,0.5319,0.4247,0.0523,0.082,0.05480109669392507
494,bul,rus,71.42,6,24,0.442444671,55398,1116,49.63978494623656,0.123916395,0.379928771,0.4540645062852003,0.5804,0.5197,0.5879,0.2301,0.3256,0.1796,0.1181,0.19619553453458954
495,bul,nor,66.92,15,15,0.15689392,34170,1116,30.618279569892472,0.106159434,0.379928771,0.5192365347533118,0.8831,0.2494,0.268,0.3098,0.5672,0.1054,0.295,0.11364966675718931
496,bul,spa,70.47,7,23,0.158293055,31546,1116,28.26702508960573,0.0791871859999999,0.379928771,0.6265887642001022,0.9248,0.2233,0.2524,0.571,0.5575,0.1089,0.3049,0.4720529723175246
497,bul,kor,16.97,29,1,0.14913508,30426,1116,27.26344086021505,0.294432976,0.379928771,0.0506390027670555,1.0,0.5462,0.5921,0.5342,0.5338,0.4068,0.4232,0.3965162056619503
498,bul,est,53.3,22,8,0.157021114,23460,1116,21.021505376344088,0.221928097,0.379928771,0.1729471913931529,0.9744,0.5418,0.734,1.0582,1.2922,0.0902,0.3803,0.09007834520516876
499,bul,pol,69.42,9,21,0.141821419,22646,1116,20.2921146953405,0.223329008,0.379928771,0.1698939193484291,0.631,0.5557,0.621,0.2163,0.4792,0.0528,0.3131,0.06164752391486783
500,bul,nld,64.72,19,11,0.15689392,19452,1116,17.43010752688172,0.133302703,0.379928771,0.4213796832678002,0.9131,0.5332,0.5807,0.5804,0.4844,0.0886,0.3402,0.0962123210473044
501,bul,por,70.18,8,22,0.158038667,19763,1116,17.70878136200717,0.095460698,0.379928771,0.5606123956085541,0.9214,0.533,0.5845,0.5582,0.4053,0.119,0.1133,0.46546168461621146
502,bul,lat,44.96,24,6,6.36e-05,17140,1116,15.3584229390681,0.158874645,0.379928771,0.3385266670375308,0.8831,0.5766,0.6405,0.5853,0.7988,0.0521,0.358,0.060439656687152996
503,bul,fra,69.07,11,19,0.157657085,16032,1116,14.365591397849462,0.118520741,0.379928771,0.4734057002059204,0.9248,0.5089,0.5703,0.4821,0.4554,0.0927,0.3013,0.14918266036633032
504,bul,deu,65.58,17,13,0.158165861,14613,1116,13.094086021505376,0.187631727,0.379928771,0.2561774220929253,0.8934,0.2699,0.2699,0.3824,0.49,0.0566,0.1873,0.08418977572975751
505,bul,hin,29.01,28,2,0.1330450269999999,14963,1116,13.407706093189963,0.060393443,0.379928771,0.7073484340700095,0.9014,0.5507,0.5898,0.4821,0.5189,0.2548,0.0976,0.2715591221559907
506,bul,cat,68.97,12,18,0.157211905,14832,1116,13.290322580645162,0.074013319,0.379928771,0.648333499962735,0.9176,0.5699,0.6004,0.2729,0.4428,0.0886,0.132,0.1318656859539587
507,bul,ita,71.8,5,25,0.156766726,13685,1116,12.262544802867383,0.102554534,0.379928771,0.5330008181074961,0.9131,0.5302,0.5878,0.5456,0.476,0.0502,0.2541,0.07338597154302234
508,bul,eng,68.71,13,17,0.156703129,14545,1116,13.0331541218638,0.0961556319999999,0.379928771,0.5578766738619433,0.9131,0.5364,0.5765,0.3546,0.4955,0.1095,0.1992,0.292407999546662
509,bul,fin,49.49,23,7,0.156766726,13581,1116,12.169354838709678,0.302519355,0.379928771,0.041512913688175,1.0,0.4836,0.5405,0.3661,0.4348,0.1189,0.3988,0.11813715272385929
510,bul,slv,72.22,4,26,0.153586874,9290,1116,8.324372759856631,0.237767323,0.379928771,0.140010082399631,0.4788,0.5098,0.5719,0.5319,0.3988,0.0435,0.1956,0.0514274443184652
511,bul,slk,69.19,10,20,0.144238107,9543,1116,8.551075268817204,0.261917468,0.379928771,0.0964812331384171,0.631,0.4219,0.5666,1.0582,1.2922,0.0376,0.2487,0.04652563608164622
512,bul,ron,73.02,2,28,0.157021114,8795,1116,7.880824372759856,0.167303215,0.379928771,0.313203465679976,0.9078,0.2117,0.2257,0.3824,0.4672,0.0171,0.1923,0.019580860085190162
513,bul,hrv,72.42,3,27,0.155113203,7832,1116,7.017921146953405,0.216688845,0.379928771,0.1846071054868492,0.5765,0.3881,0.3525,0.5319,0.4148,0.0342,0.3139,0.0502937512627277
514,bul,ara,41.71,26,4,0.1054439069999999,6984,1116,6.258064516129032,0.1033986809999999,0.379928771,0.5297615382266375,1.0,0.4691,0.7033,1.0582,1.2922,1.0,0.1932,0.1022765825387502
515,bul,lav,65.34,18,12,0.1535232769999999,6475,1116,5.801971326164875,0.268650981,0.379928771,0.0857852494056047,0.6875,0.4909,0.7026,0.2817,1.2922,0.0748,0.4304,0.07932156388867555
516,bul,heb,40.84,27,3,0.153777665,5725,1116,5.129928315412187,0.117344567,0.379928771,0.4776753480830625,1.0,0.4734,0.5568,0.6965,0.568,0.081,0.0519,0.08769490312651862
517,bul,ukr,68.13,14,16,0.310862376,5090,1116,4.560931899641577,0.31926283,0.379928771,0.0254967902515171,0.631,0.4647,0.5276,0.5456,0.4118,0.0268,0.0361,0.047620880123201835
518,bul,ind,56.67,21,9,0.156130756,5036,1116,4.512544802867383,0.197096308,0.379928771,0.2315806422954218,1.0,0.3566,0.4035,0.422,0.4638,0.5066,0.3709,0.5148507327570351
519,bul,dan,66.15,16,14,0.153396082,4947,1116,4.432795698924731,0.203165045,0.379928771,0.2164621308921012,0.8934,0.5174,0.7174,1.0582,1.2922,0.0853,0.223,0.09254760869148451
520,bul,swe,64.11,20,10,0.137624014,4807,1116,4.307347670250896,0.193727962,0.379928771,0.2401921234324127,0.8934,0.5068,0.5546,0.5582,0.507,0.0949,0.1276,0.1146897183792968
521,bul,zho,41.84,25,5,0.1305647419999999,4497,1116,4.029569892473118,0.178585916,0.379928771,0.2808458944428199,1.0,0.52,0.5455,0.5,0.5459,1.0,0.355,0.32638702573148914
522,slv,ces,68.04,1,29,0.308193591,114304,1898,60.22339304531086,0.091965586,0.321766562,0.5100607643158581,0.631,0.2074,0.2345,0.0,0.3944,0.0201,0.1261,0.025146166743974137
523,slv,rus,60.68,6,24,0.0890752119999999,55398,1898,29.18756585879873,0.123916395,0.321766562,0.3780863705335823,0.5319,0.2811,0.3136,0.5922,0.3985,0.2038,0.2972,0.2159660306554224
524,slv,nor,56.5,8,22,0.161464387,34170,1898,18.003161222339305,0.106159434,0.321766562,0.4489980023440247,0.8718,0.5133,0.5831,0.6466,0.4988,0.078,0.4025,0.08549634026156501
525,slv,spa,54.74,14,16,0.148140462,31546,1898,16.620653319283456,0.0791871859999999,0.321766562,0.5683631711590974,0.9176,0.5384,0.6057,0.7993,0.4792,0.0717,0.127,0.431226986501454
526,slv,kor,16.5,29,1,0.083513199,30426,1898,16.030558482613277,0.294432976,0.321766562,0.0072162472340334,1.0,0.3453,0.3926,0.7252,0.5155,0.4283,0.4128,0.422511176023525
527,slv,est,51.73,20,10,0.11439482,23460,1898,12.360379346680716,0.221928097,0.321766562,0.0962750981322369,0.9766,0.3454,0.5668,0.8425,1.263,0.0785,0.4817,0.08494148938330506
528,slv,pol,58.75,7,23,0.179935248,22646,1898,11.931506849315069,0.223329008,0.321766562,0.0935922325409781,0.5903,0.2361,0.303,0.5641,0.4962,0.0341,0.4324,0.04469897044211243
529,slv,nld,52.57,18,12,0.149925286,19452,1898,10.24868282402529,0.133302703,0.321766562,0.3430633614308395,0.9047,0.284,0.3083,0.2677,0.4385,0.0477,0.4628,0.05224369190410044
530,slv,por,52.93,17,13,0.137223975,19763,1898,10.412539515279242,0.095460698,0.321766562,0.4946634185691856,0.9139,0.2403,0.2621,0.195,0.3177,0.0789,0.2917,0.43229908509489934
531,slv,lat,41.17,24,6,0.074298522,17140,1898,9.030558482613277,0.158874645,0.321766562,0.256281494724265,0.8718,0.3316,0.3848,0.5931,0.7426,0.0259,0.3607,0.030232349322580416
532,slv,fra,54.02,15,15,0.147766894,16032,1898,8.446786090621707,0.118520741,0.321766562,0.398989465324629,0.9176,0.3453,0.3728,0.7028,0.445,0.0492,0.1227,0.12642636566412993
533,slv,deu,55.1,12,18,0.132741159,14613,1898,7.6991570073761855,0.187631727,0.321766562,0.1737806184039699,0.8831,0.5215,0.5825,0.6466,0.4034,0.0159,0.0582,0.04775309522202102
534,slv,hin,30.78,27,3,0.07807571,14963,1898,7.883561643835616,0.060393443,0.321766562,0.6598420983791251,0.8919,0.2946,0.3529,0.7028,0.4615,0.2962,0.1304,0.3176942906823685
535,slv,cat,53.03,16,14,0.1412087,14832,1898,7.8145416227608,0.074013319,0.321766562,0.5928664513092208,0.9097,0.2772,0.2938,0.5931,0.311,0.0514,0.3033,0.08663855621799392
536,slv,ita,55.92,9,21,0.1763655989999999,13685,1898,7.210221285563751,0.102554534,0.321766562,0.4641377999779357,0.9047,0.24,0.272,0.14,0.4047,0.0197,0.1191,0.039061731957138676
537,slv,eng,55.85,10,20,0.148431014,14545,1898,7.663329820864067,0.0961556319999999,0.321766562,0.4916300846559093,0.9047,0.3441,0.3642,0.6351,0.432,0.0678,0.0283,0.28993172347341756
538,slv,fin,47.84,22,8,0.128507388,13581,1898,7.155426765015807,0.302519355,0.321766562,0.0035781093907703,1.0,0.3415,0.3614,0.6522,0.427,0.1079,0.4937,0.1098785997603978
539,slv,bul,62.25,4,26,0.083388677,10022,1898,5.280295047418335,0.201446082,0.321766562,0.1398290126977033,0.4788,0.5098,0.5719,0.5319,0.3988,0.0435,0.1956,0.05142744431846519
