Target lang,Transfer lang,Accuracy,Rank,Accuracy level,Word overlap,Transfer lang dataset size,Target lang dataset size,Transfer over target size ratio,Transfer lang TTR,Target lang TTR,Transfer target TTR distance,GENETIC,SYNTACTIC,FEATURAL,PHONOLOGICAL,INVENTORY,GEOGRAPHICAL,Unnamed: 18,GEOGRAPHIC
heb,lav,42.53,22,8,0.119615666,6475,491,13.187372708757636,0.268650981,0.263007898,0.0004603575768132,1.0,0.5471,0.5567,0.4816,0.5779,0.1488,0.4144,0.121
heb,ukr,52.85,5,25,0.1211627719999999,5090,491,10.366598778004072,0.31926283,0.263007898,0.0457492129902032,1.0,0.4583,0.4916,0.4816,0.5415,0.1049,0.0302,0.0859
heb,ind,51.74,8,22,0.123686996,5036,491,10.256619144602851,0.197096308,0.263007898,0.062803810717591,1.0,0.5486,0.575,0.5096,0.4995,0.4494,0.3583,0.3343
heb,dan,47.8,17,13,0.121569905,4947,491,10.075356415478614,0.203165045,0.263007898,0.0517710531738062,1.0,0.5392,0.5698,0.427,0.5947,0.1663,0.2501,0.1346
heb,swe,45.06,20,10,0.114567218,4807,491,9.790224032586558,0.193727962,0.263007898,0.0693868824268042,1.0,0.496,0.5405,0.427,0.6144,0.1723,0.1195,0.1394
heb,zho,27.43,26,4,0.1078902369999999,4497,491,9.158859470468432,0.178585916,0.263007898,0.1030323267105339,1.0,0.6022,0.6265,0.4034,0.565,1.0,0.317,0.275
ukr,ces,74.51,2,28,0.184014994,114304,783,145.98212005108556,0.091965586,0.4241917129999999,0.6133992023336821,0.631,0.4256,0.3905,0.195,0.3804,0.0351,0.1171,0.029
ukr,rus,76.65,1,29,0.3575875229999999,55398,783,70.75095785440612,0.123916395,0.4241917129999999,0.5010890487135666,0.2952,0.3691,0.3869,0.195,0.385,0.1673,0.0882,0.1354
ukr,nor,54.79,15,15,0.19566236,34170,783,43.63984674329502,0.106159434,0.4241917129999999,0.5621057694934636,0.8718,0.4372,0.5223,0.4576,0.6226,0.0803,0.2833,0.066
ukr,spa,56.29,12,18,0.196063994,31546,783,40.288633461047255,0.0791871859999999,0.4241917129999999,0.6614929617497071,0.9176,0.4422,0.4688,0.2736,0.5275,0.1095,0.3312,0.0896
ukr,kor,19.4,29,1,0.166945579,30426,783,38.85823754789272,0.294432976,0.4241917129999999,0.0935726350561955,1.0,0.6055,0.5914,0.5609,0.5861,0.3932,0.4144,0.2988
ukr,est,51.95,21,9,0.1843496889999999,23460,783,29.961685823754788,0.221928097,0.4241917129999999,0.2273584890915907,0.9766,0.4236,0.442,0.2736,0.4805,0.0634,0.361,0.0515
ukr,pol,61.19,7,23,0.161590468,22646,783,28.92209450830141,0.223329008,0.4241917129999999,0.2242199514568329,0.5903,0.4494,0.4603,0.1864,0.4504,0.0289999999999999,0.2848,0.0239
ukr,nld,55.92,13,17,0.190240311,19452,783,24.842911877394634,0.133302703,0.4241917129999999,0.4702515843116476,0.9047,0.498,0.4885,0.3455,0.4527,0.0721,0.3135,0.0593
ukr,por,56.75,11,19,0.195863177,19763,783,25.24010217113665,0.095460698,0.4241917129999999,0.6005608279210032,0.9139,0.4265,0.4051,0.2566,0.4048,0.1164,0.0863,0.0951
ukr,lat,39.22,25,5,0.000334694,17140,783,21.890166028097063,0.158874645,0.4241917129999999,0.3912064610007613,0.8718,0.4531,0.4239,0.3277,0.4236,0.0583,0.3491,0.048
ukr,fra,55.78,14,16,0.192181538,16032,783,20.47509578544061,0.118520741,0.4241917129999999,0.5192590042040955,0.9176,0.4915,0.4709,0.3776,0.4596,0.0828,0.3275,0.068
ukr,deu,57.29,10,20,0.186290916,14613,783,18.662835249042143,0.187631727,0.4241917129999999,0.3109984409115992,0.8831,0.4372,0.4657,0.4034,0.4605,0.044,0.2197,0.0363
ukr,hin,28.47,28,2,0.15784189,14963,783,19.109833971902937,0.060393443,0.4241917129999999,0.7355240863124444,0.8919,0.5093,0.5197,0.3776,0.5252,0.2611,0.1314,0.2066
ukr,cat,54.56,16,14,0.180935806,14832,783,18.942528735632184,0.074013319,0.4241917129999999,0.6814819123499208,0.9097,0.4795,0.4428,0.1864,0.4021,0.0892,0.109,0.0732
ukr,ita,58.4,9,21,0.1948590939999999,13685,783,17.47765006385696,0.102554534,0.4241917129999999,0.5749209426078765,0.9047,0.4557,0.4198,0.0,0.3926,0.0537,0.2838,0.0442
ukr,eng,52.93,19,11,0.186223978,14545,783,18.57598978288633,0.0961556319999999,0.4241917129999999,0.5980243529161687,0.9047,0.5904,0.5599,0.2566,0.4661,0.0929,0.2306,0.0762
ukr,fin,48.5,22,8,0.188165205,13581,783,17.344827586206897,0.302519355,0.4241917129999999,0.0822734084278219,1.0,0.4643,0.463,0.3277,0.4906,0.0922,0.3793,0.0756
ukr,bul,63.95,5,25,0.2836869939999999,10022,783,12.79948914431673,0.201446082,0.4241917129999999,0.2757363541995284,0.631,0.4668,0.4647,0.195,0.4367,0.0268,0.0361,0.0222
ukr,slv,69.26,3,27,0.186157039,9290,783,11.864623243933588,0.237767323,0.4241917129999999,0.1931439467440139,0.5903,0.3536,0.3839,0.195,0.404,0.0378,0.226,0.0312
ukr,slk,62.95,6,24,0.154896579,9543,783,12.187739463601533,0.261917468,0.4241917129999999,0.1463439707651646,0.5903,0.7377,0.7139,0.5859,0.6792,0.0208,0.2781,0.0172
ukr,ron,60.86,8,22,0.18548765,8795,783,11.232439335887612,0.167303215,0.4241917129999999,0.3667456397093312,0.8989,0.4642,0.4221,0.1864,0.3519,0.0099,0.2231,0.0082
ukr,hrv,68.6,4,26,0.183479483,7832,783,10.002554278416348,0.216688845,0.4241917129999999,0.239289613146915,0.6614,0.5371,0.5189,0.2804,0.4263,0.0332,0.2961,0.0274
ukr,ara,38.22,26,4,0.121694893,6984,783,8.919540229885058,0.1033986809999999,0.4241917129999999,0.5719071061822201,1.0,0.5493,0.482,0.195,0.4299,1.0,0.2238,0.1139
ukr,lav,53.22,18,12,0.186960305,6475,783,8.269476372924649,0.268650981,0.4241917129999999,0.134450962996442,0.6545,0.4315,0.3979,0.2736,0.3566,0.0481,0.4112,0.0397
ukr,heb,40.16,24,6,0.175045184,5725,783,7.31162196679438,0.117344567,0.4241917129999999,0.5232627468550551,1.0,0.4583,0.4916,0.4816,0.5415,0.1049,0.0302,0.0859
ukr,ind,47.3,23,7,0.18669255,5036,783,6.431673052362708,0.197096308,0.4241917129999999,0.2866106565479296,1.0,0.5719,0.5487,0.3277,0.404,0.5131,0.3501,0.3719
ukr,dan,53.97,17,13,0.1693553789999999,4947,783,6.318007662835249,0.203165045,0.4241917129999999,0.2714969740851474,0.8831,0.4804,0.4559,0.3277,0.3753,0.0637,0.2522,0.0524
ukr,swe,51.99,20,10,0.170894973,4807,783,6.139208173690933,0.193727962,0.4241917129999999,0.2951758975387576,0.8831,0.4969,0.5071,0.3277,0.5227,0.0684,0.1012,0.0563
ukr,zho,35.49,27,3,0.16326394,4497,783,5.743295019157088,0.178585916,0.4241917129999999,0.335237710953559,1.0,0.5467,0.5983,0.4835,0.5883,1.0,0.3306,0.2677
ind,ces,50.41,10,20,0.226825127,114304,557,205.213644524237,0.091965586,0.369609508,0.56427404171007,1.0,0.6535,0.6168,0.3862,0.4724,0.5476,0.4141,0.391
ind,rus,49.92,11,19,0.1776740239999999,55398,557,99.45780969479354,0.123916395,0.369609508,0.4418752701068104,1.0,0.5993,0.6002,0.3862,0.503,0.3823,0.2817,0.2915
ind,nor,47.41,16,14,0.213667233,34170,557,61.34649910233393,0.106159434,0.369609508,0.5080545912927013,1.0,0.5328,0.547,0.4878,0.5251,0.5622,0.1639,0.3987
ind,spa,59.08,3,27,0.23803056,31546,557,56.63554757630162,0.0791871859999999,0.369609508,0.6174100825946756,1.0,0.5573,0.5326,0.427,0.4627,0.6143,0.5122,0.4247
ind,kor,15.94,29,1,0.15483871,30426,557,54.62477558348294,0.294432976,0.369609508,0.0413693126424882,1.0,0.6727,0.617,0.5096,0.4569,0.2665,0.3967,0.2106
ind,est,39.89,23,7,0.192020374,23460,557,42.118491921005386,0.221928097,0.369609508,0.1596487038122566,0.9705,0.5723,0.5095,0.3277,0.2992,0.5264,0.0229,0.3764
ind,pol,44.14,18,12,0.161629881,22646,557,40.65709156193896,0.223329008,0.369609508,0.1566342034663329,1.0,0.5617,0.5359,0.2617,0.3821,0.5357,0.2074,0.3846
ind,nld,47.73,15,15,0.224363328,19452,557,34.922800718132855,0.133302703,0.369609508,0.4087579263578981,1.0,0.5906,0.5655,0.3881,0.4829,0.5823,0.1106,0.4091
ind,por,55.74,6,24,0.2216468589999999,19763,557,35.48114901256732,0.095460698,0.369609508,0.5501567690206428,1.0,0.5156,0.5142,0.3141,0.4158,0.6254,0.2846,0.4299
ind,lat,36.34,26,4,0.008828523,17140,557,30.771992818671453,0.158874645,0.369609508,0.3250771990380238,1.0,0.6215,0.5731,0.3729,0.3374,0.5572,0.4087,0.396
ind,fra,60.58,2,28,0.211544992,16032,557,28.782764811490125,0.118520741,0.369609508,0.4614963799826906,1.0,0.5833,0.5723,0.4161,0.4688,0.5959,0.5126,0.4158
ind,deu,45.68,17,13,0.217147708,14613,557,26.235188509874327,0.187631727,0.369609508,0.2424099604473817,1.0,0.5727,0.5469,0.439,0.4906,0.5571,0.4616,0.396
ind,hin,18.86,28,2,0.146264856,14963,557,26.86355475763016,0.060393443,0.369609508,0.6999029579577478,1.0,0.6578,0.6006,0.4161,0.4816,0.2521,0.4109,0.1999
ind,cat,56.59,5,25,0.200169779,14832,557,26.628366247755835,0.074013319,0.369609508,0.6396043250346541,1.0,0.553,0.515,0.2617,0.3295,0.5946,0.2697,0.4152
ind,ita,61.68,1,29,0.222156197,13685,557,24.569120287253146,0.102554534,0.369609508,0.5220535738788096,1.0,0.5674,0.5512,0.3277,0.4312,0.5564,0.4695,0.3956
ind,eng,44.03,19,11,0.210101868,14545,557,26.11310592459605,0.0961556319999999,0.369609508,0.5473711426789165,1.0,0.6388,0.5882,0.3141,0.4546,0.6014,0.4747,0.4185
ind,fin,39.18,24,6,0.188794567,13581,557,24.38240574506284,0.302519355,0.369609508,0.0329481697813233,1.0,0.5935,0.536,0.3729,0.4034,0.5231,0.0421,0.3776
ind,bul,53.34,9,21,0.161544992,10022,557,17.99281867145422,0.201446082,0.369609508,0.2070030879200596,1.0,0.5301,0.5143,0.3862,0.4918,0.5066,0.3709,0.3682
ind,slv,48.08,14,16,0.191171477,9290,557,16.678635547576302,0.237767323,0.369609508,0.1272396642518702,1.0,0.5993,0.5796,0.3862,0.4413,0.5483,0.4786,0.3914
ind,slk,42.59,21,9,0.144651952,9543,557,17.132854578096946,0.261917468,0.369609508,0.0848947704419636,1.0,0.7746,0.7457,0.5641,0.6746,0.5339,0.4601,0.3835
ind,ron,56.88,4,26,0.194651952,8795,557,15.789946140035909,0.167303215,0.369609508,0.2995935886771252,1.0,0.5464,0.5025,0.3729,0.3931,0.5123,0.4765,0.3714
ind,hrv,48.66,12,18,0.1966044139999999,7832,557,14.06104129263914,0.216688845,0.369609508,0.1711772618740684,1.0,0.5181,0.4711,0.3333,0.3797,0.5402,0.1026,0.3869
ind,ara,37.95,25,5,0.111120543,6984,557,12.538599640933572,0.1033986809999999,0.369609508,0.518758421180295,1.0,0.6414,0.5911,0.3862,0.3743,1.0,0.477,0.3053
ind,lav,40.31,22,8,0.165195246,6475,557,11.624775583482943,0.268650981,0.369609508,0.0746104641434414,1.0,0.6322,0.575,0.427,0.3358,0.5202,0.1031,0.3761
ind,heb,54.19,8,22,0.1557724959999999,5725,557,10.278276481149012,0.117344567,0.369609508,0.4658300773252713,1.0,0.5486,0.575,0.5096,0.4995,0.4494,0.3583,0.3343
ind,ukr,54.67,7,23,0.162988115,5090,557,9.138240574506284,0.31926283,0.369609508,0.0185547612552752,1.0,0.5719,0.5487,0.3277,0.404,0.5131,0.3501,0.3719
ind,dan,48.4,13,17,0.1781833619999999,4947,557,8.881508078994614,0.203165045,0.369609508,0.202792755022595,1.0,0.6404,0.5706,0.3729,0.3259,0.5664,0.4903,0.4009
ind,swe,42.85,20,10,0.165874363,4807,557,8.63016157989228,0.193727962,0.369609508,0.2264405908824074,1.0,0.6082,0.5958,0.3729,0.5303,0.5417,0.2724,0.3878
ind,zho,25.26,27,3,0.152801358,4497,557,8.073608617594255,0.178585916,0.369609508,0.2671085225660292,1.0,0.5523,0.5483,0.439,0.5185,1.0,0.2525,0.2096
dan,ces,62.62,11,19,0.241444677,114304,565,202.30796460176992,0.091965586,0.341614287,0.534055719237636,0.8934,0.4888,0.4609,0.2677,0.4204,0.0339,0.1557,0.028
dan,rus,64.34,6,24,0.15693904,55398,565,98.04955752212388,0.123916395,0.341614287,0.4061031858492719,0.8691,0.5202,0.5024,0.2677,0.4254,0.1969,0.3214,0.1584
dan,nor,71.13,1,29,0.685722837,34170,565,60.47787610619469,0.106159434,0.341614287,0.4750542868005558,0.4788,0.4177,0.4944,0.3141,0.5609,0.0286,0.4189,0.0236
dan,spa,65.06,5,25,0.229771525,31546,565,55.83362831858407,0.0791871859999999,0.341614287,0.5901267682937043,0.9248,0.5048,0.5224,0.427,0.4878,0.089,0.0978,0.073
dan,kor,18.24,29,1,0.14736107,30426,565,53.85132743362832,0.294432976,0.341614287,0.0190751498113245,1.0,0.6126,0.5939,0.5829,0.5052,0.41,0.4046,0.3098
dan,est,55.87,21,9,0.184874788,23460,565,41.52212389380531,0.221928097,0.341614287,0.1227484547072248,0.9744,0.5029,0.4652,0.1864,0.3374,0.048,0.4928,0.0434
dan,pol,56.29,20,10,0.177890851,22646,565,40.08141592920354,0.223329008,0.341614287,0.1198917629216681,0.8831,0.5,0.4933,0.2617,0.4094,0.035,0.4445,0.0289
dan,nld,62.03,12,18,0.2924274169999999,19452,565,34.428318584070794,0.133302703,0.341614287,0.3718388743584134,0.7323,0.3923,0.4343,0.3881,0.4183,0.0215,0.4756,0.0178
dan,por,63.25,9,21,0.220093784,19763,565,34.978761061946905,0.095460698,0.341614287,0.5192067066785261,0.9214,0.434,0.4106,0.3141,0.3048,0.0867,0.3164,0.0711
dan,lat,39.88,25,5,0.045994213,17140,565,30.336283185840703,0.158874645,0.341614287,0.2861498275970942,0.8831,0.5453,0.5044,0.3729,0.404,0.0729,0.3567,0.0599
dan,fra,63.41,8,22,0.225880475,16032,565,28.375221238938053,0.118520741,0.341614287,0.4264832333379906,0.9248,0.4484,0.4465,0.4161,0.3789,0.0458,0.093,0.0377
dan,deu,65.72,4,26,0.244138481,14613,565,25.863716814159293,0.187631727,0.341614287,0.2031753517403598,0.6667,0.4459,0.4729,0.3548,0.4481,0.0361,0.0776,0.0298
dan,hin,29.58,28,2,0.122418438,14963,565,26.483185840707964,0.060393443,0.341614287,0.6776773394149577,0.9014,0.5493,0.5201,0.4161,0.4816,0.3169,0.1593,0.2469
dan,cat,60.62,17,13,0.2361568389999999,14832,565,26.25132743362832,0.074013319,0.341614287,0.613625373180436,0.9176,0.4633,0.4099,0.2617,0.2607,0.0753,0.3276,0.0619
dan,ita,63.07,10,20,0.227377033,13685,565,24.22123893805309,0.102554534,0.341614287,0.4897121530969119,0.9131,0.4508,0.4326,0.3277,0.3444,0.0667,0.1167,0.0549
dan,eng,68.46,3,27,0.2569091089999999,14545,565,25.74336283185841,0.0961556319999999,0.341614287,0.5162792249029591,0.7323,0.5357,0.5321,0.3141,0.4332,0.0354,0.0447,0.0292
dan,fin,47.53,23,7,0.19275666,13581,565,24.03716814159292,0.302519355,0.341614287,0.0130969109074163,1.0,0.5378,0.4966,0.2617,0.4034,0.0708,0.5031,0.0582
dan,bul,63.46,7,23,0.15115235,10022,565,17.738053097345134,0.201446082,0.341614287,0.1683553696397254,0.8934,0.5287,0.5058,0.2677,0.4225,0.0853,0.223,0.07
dan,slv,57.66,18,12,0.191858725,9290,565,16.442477876106196,0.237767323,0.341614287,0.0924092738733069,0.8831,0.4341,0.4259,0.2677,0.3578,0.0515,0.0314,0.0424
dan,slk,57.07,19,11,0.172603013,9543,565,16.890265486725664,0.261917468,0.341614287,0.0544264394459342,0.8831,0.7396,0.719,0.5641,0.6746,0.0477,0.1313,0.0393
dan,ron,61.44,13,17,0.203531877,8795,565,15.56637168141593,0.167303215,0.341614287,0.2603621784408332,0.9078,0.4857,0.4773,0.3729,0.3931,0.0702,0.036,0.0577
dan,hrv,60.7,16,14,0.2030330239999999,7832,565,13.861946902654868,0.216688845,0.341614287,0.1337302752394328,0.9014,0.6189,0.5378,0.3333,0.3483,0.0599,0.448,0.0493
dan,ara,36.08,27,3,0.098772823,6984,565,12.361061946902655,0.1033986809999999,0.341614287,0.4862598013061325,1.0,0.6046,0.5649,0.3862,0.4084,1.0,0.0348,0.1635
dan,lav,61.09,15,15,0.168512421,6475,565,11.460176991150442,0.268650981,0.341614287,0.0456180751952285,0.8485,0.4676,0.4338,0.1864,0.2986,0.0478,0.5167,0.0395
dan,heb,38.16,26,4,0.1495560209999999,5725,565,10.132743362831858,0.117344567,0.341614287,0.4309920216356016,1.0,0.5392,0.5698,0.427,0.5947,0.1663,0.2501,0.1346
dan,ukr,61.44,13,17,0.151351891,5090,565,9.008849557522124,0.31926283,0.341614287,0.0042809447770892,0.8831,0.4804,0.4559,0.3277,0.3753,0.0637,0.2522,0.0524
dan,ind,51.11,22,8,0.178988327,5036,565,8.913274336283186,0.197096308,0.341614287,0.1789664849291753,1.0,0.6404,0.5706,0.3729,0.3259,0.5664,0.4903,0.4009
dan,swe,69.14,2,28,0.370647511,4807,565,8.507964601769912,0.193727962,0.341614287,0.1874062120749537,0.3729,0.3228,0.4062,0.2617,0.4697,0.0364,0.3272,0.0301
dan,zho,41.79,24,6,0.130599621,4497,565,7.95929203539823,0.178585916,0.341614287,0.2277478716799781,1.0,0.5978,0.6066,0.439,0.5762,1.0,0.4505,0.2832
swe,ces,65.49,8,22,0.178142023,114304,1219,93.76866283839212,0.091965586,0.251607204,0.4025743480753002,0.8934,0.5181,0.5292,0.2677,0.573,0.0556,0.1949,0.0459
swe,rus,63.94,12,18,0.109338961,55398,1219,45.44544708777686,0.123916395,0.251607204,0.2575568670914048,0.8691,0.5127,0.5425,0.2677,0.578,0.1651,0.0206,0.1338
swe,nor,79.52,1,29,0.450458851,34170,1219,28.03117309269893,0.106159434,0.251607204,0.3341704094629309,0.4788,0.4231,0.4729,0.3141,0.4852,0.0206,0.2034,0.017
swe,spa,66.28,6,24,0.164057516,31546,1219,25.878589007383106,0.0791871859999999,0.251607204,0.4696012334016684,0.9248,0.4698,0.5392,0.427,0.6215,0.1252,0.3946,0.1022
swe,kor,19.26,29,1,0.104922216,30426,1219,24.95980311730927,0.294432976,0.251607204,0.028971051475662,1.0,0.645,0.602,0.5096,0.5026,0.374,0.4318,0.2862
swe,est,58.43,20,10,0.123374393,23460,1219,19.245283018867923,0.221928097,0.251607204,0.0139141126709921,0.9744,0.4939,0.5049,0.1864,0.5026,0.0153,0.284,0.0172
swe,pol,56.91,21,9,0.128870786,22646,1219,18.57752255947498,0.223329008,0.251607204,0.0126315677953413,0.8831,0.5349,0.5477,0.2617,0.5444,0.0444,0.2435,0.0366
swe,nld,68.49,4,26,0.1929135789999999,19452,1219,15.957342083675144,0.133302703,0.251607204,0.2210835313123367,0.7323,0.3392,0.4024,0.2952,0.46,0.0578,0.246,0.0477
swe,por,63.55,13,17,0.1566472,19763,1219,16.212469237079574,0.095460698,0.251607204,0.3851397978836476,0.9214,0.4265,0.4659,0.3141,0.493,0.1231,0.0153,0.1005
swe,lat,45.74,24,6,0.01967905,17140,1219,14.060705496308447,0.158874645,0.251607204,0.135837082655773,0.8831,0.5876,0.5752,0.3729,0.5463,0.1009,0.3809,0.0826
swe,fra,66.19,7,23,0.153751779,16032,1219,13.151763740771123,0.118520741,0.251607204,0.2797831934519151,0.9248,0.44,0.4575,0.3333,0.4845,0.0823,0.3923,0.0676
swe,deu,66.63,5,25,0.154831428,14613,1219,11.987694831829367,0.187631727,0.251607204,0.0646518448491033,0.6667,0.4087,0.4375,0.2468,0.426,0.0639,0.2861,0.0527
swe,hin,32.35,27,3,0.101732345,14963,1219,12.27481542247744,0.060393443,0.251607204,0.577553399170976,0.9014,0.5839,0.5716,0.4161,0.5473,0.2968,0.198,0.2326
swe,cat,62.87,15,15,0.176915149,14832,1219,12.167350287120591,0.074013319,0.251607204,0.498207054132738,0.9176,0.4564,0.4827,0.2617,0.5094,0.1104,0.0171,0.0904
swe,ita,64.73,10,20,0.155420327,13685,1219,11.226415094339623,0.102554534,0.251607204,0.3509404080720749,0.9131,0.4557,0.5027,0.3277,0.5422,0.0945,0.3339,0.0774
swe,eng,72.94,2,28,0.148255386,14545,1219,11.931911402789172,0.0961556319999999,0.251607204,0.3817192774656391,0.7323,0.5126,0.5496,0.3141,0.5242,0.0676,0.3023,0.0557
swe,fin,50.48,22,8,0.124846641,13581,1219,11.14109926168991,0.302519355,0.251607204,0.0409446109437805,1.0,0.5415,0.5033,0.0,0.4418,0.0347,0.3063,0.0286
swe,bul,63.28,14,16,0.104774991,10022,1219,8.22149302707137,0.201446082,0.251607204,0.0397455344392908,0.8934,0.507,0.5296,0.2677,0.5343,0.0949,0.1276,0.0778
swe,slv,61.44,17,13,0.129655985,9290,1219,7.621000820344545,0.237767323,0.251607204,0.0030256491648862,0.8831,0.5011,0.5263,0.2677,0.5107,0.0757,0.3029,0.0623
swe,slk,58.66,19,11,0.120429896,9543,1219,7.828547990155865,0.261917468,0.251607204,0.0016791652122757,0.8831,0.7377,0.7068,0.5641,0.6221,0.0627,0.3243,0.0516
swe,ron,65.21,9,21,0.140207096,8795,1219,7.2149302707137,0.167303215,0.251607204,0.1122664799586025,0.9078,0.49,0.521,0.3729,0.551,0.0778,0.2996,0.0639
swe,hrv,64.56,11,19,0.143446042,7832,1219,6.424938474159147,0.216688845,0.251607204,0.0192602317330665,0.9014,0.5945,0.5727,0.3333,0.566,0.0811,0.2102,0.0667
swe,ara,32.29,28,2,0.0773911759999999,6984,1219,5.729286300246104,0.1033986809999999,0.251607204,0.3469766224818933,1.0,0.6188,0.5902,0.3862,0.5522,1.0,0.3005,0.1632
swe,lav,60.49,18,12,0.115816852,6475,1219,5.311730926989336,0.268650981,0.251607204,0.0045886564471593,0.8485,0.5346,0.5405,0.3277,0.5427,0.0261,0.3476,0.0216
swe,heb,36.78,26,4,0.10227217,5725,1219,4.696472518457752,0.117344567,0.251607204,0.2847503077998001,1.0,0.496,0.5405,0.427,0.6144,0.1723,0.1195,0.1394
swe,ukr,62.84,16,14,0.103253668,5090,1219,4.175553732567678,0.31926283,0.251607204,0.0723038945070191,0.8831,0.4969,0.5071,0.3277,0.5227,0.0684,0.1012,0.0563
swe,ind,50.13,23,7,0.126269814,5036,1219,4.131255127153405,0.197096308,0.251607204,0.046937558752096,1.0,0.6082,0.5958,0.3729,0.5303,0.5417,0.2724,0.3878
swe,dan,70.97,3,27,0.362860087,4947,1219,4.058244462674323,0.203165045,0.251607204,0.0370681437319328,0.3729,0.3228,0.4062,0.2617,0.4697,0.0364,0.3272,0.0301
swe,zho,45.32,25,5,0.10178142,4497,1219,3.6890894175553735,0.178585916,0.251607204,0.0842272914148995,1.0,0.6216,0.624,0.439,0.5902,1.0,0.3068,0.2593
zho,ces,13.14,10,20,0.145937396,114304,500,228.608,0.091965586,0.3375790879999999,0.5293627815779175,1.0,0.6584,0.6781,0.5273,0.6367,1.0,0.4057,0.2837
zho,rus,11.88,16,14,0.143939394,55398,500,110.796,0.123916395,0.3375790879999999,0.400595738260119,1.0,0.5828,0.633,0.5273,0.6065,1.0,0.2986,0.1449
zho,nor,21.85,1,29,0.143273393,34170,500,68.34,0.106159434,0.3375790879999999,0.4699475704706116,1.0,0.5548,0.5862,0.4685,0.5859,1.0,0.3556,0.2709
zho,spa,13.07,11,19,0.149017649,31546,500,63.092,0.0791871859999999,0.3375790879999999,0.5858773740903327,1.0,0.5973,0.6244,0.4835,0.5941,1.0,0.4762,0.3363
zho,kor,8.02,26,4,0.1474358969999999,30426,500,60.852,0.294432976,0.3375790879999999,0.0163354936012278,1.0,0.5008,0.5578,0.4835,0.5505,1.0,0.2132,0.0436
zho,est,17.17,3,27,0.139277389,23460,500,46.92,0.221928097,0.3375790879999999,0.1173674437934058,0.9791,0.5621,0.5833,0.4835,0.5351,1.0,0.2687,0.2471
zho,pol,10.3,21,9,0.123459873,22646,500,45.292,0.223329008,0.3375790879999999,0.1145412595634031,1.0,0.5573,0.5915,0.439,0.552,1.0,0.0834,0.2726
zho,nld,11.62,17,13,0.143106893,19452,500,38.904,0.133302703,0.3375790879999999,0.3661721046930108,1.0,0.6079,0.6025,0.3789,0.5837,1.0,0.16,0.2974
zho,por,11.28,18,12,0.145854146,19763,500,39.526,0.095460698,0.3375790879999999,0.5144041736118398,1.0,0.5448,0.5939,0.4685,0.5869,1.0,0.3099,0.3376
zho,lat,8.58,25,5,0.0001665,17140,500,34.28,0.158874645,0.3375790879999999,0.2802332278727118,1.0,0.6002,0.6293,0.5114,0.5982,1.0,0.2037,0.3066
zho,fra,9.28,22,8,0.146853147,16032,500,32.064,0.118520741,0.3375790879999999,0.4210838075181676,1.0,0.6717,0.638,0.33,0.5726,1.0,0.4726,0.3122
zho,deu,13.9,7,23,0.146853147,14613,500,29.226,0.187631727,0.3375790879999999,0.1972997715827321,1.0,0.5777,0.5859,0.3445,0.5902,1.0,0.4593,0.2915
zho,hin,8.87,23,7,0.125124875,14963,500,29.926,0.060393443,0.3375790879999999,0.674202562876847,1.0,0.5773,0.5963,0.4078,0.5786,1.0,0.4187,0.1605
zho,cat,10.98,19,11,0.13977689,14832,500,29.664,0.074013319,0.3375790879999999,0.6095747072326986,1.0,0.5774,0.5948,0.439,0.5706,1.0,0.3171,0.3246
zho,ita,10.7,20,10,0.142773893,13685,500,27.37,0.102554534,0.3375790879999999,0.4847026602177879,1.0,0.5584,0.6155,0.4835,0.6245,1.0,0.4935,0.3036
zho,eng,12.7,12,18,0.138444888,14545,500,29.09,0.0961556319999999,0.3375790879999999,0.5114555010179545,1.0,0.6488,0.6443,0.4685,0.5926,1.0,0.4554,0.3047
zho,fin,13.91,6,24,0.1416916419999999,13581,500,27.162,0.302519355,0.3375790879999999,0.0107861421023032,1.0,0.5937,0.6096,0.439,0.5823,1.0,0.2564,0.2377
zho,bul,12.3,15,15,0.134032634,10022,500,20.044,0.201446082,0.3375790879999999,0.1626206893606704,1.0,0.5118,0.5691,0.5273,0.5762,1.0,0.355,0.2756
zho,slv,13.42,9,21,0.133366633,9290,500,18.58,0.237767323,0.3375790879999999,0.0874203215731694,1.0,0.5934,0.6199,0.5273,0.5945,1.0,0.4437,0.2921
zho,slk,13.8,8,22,0.12037962,9543,500,19.086,0.261917468,0.3375790879999999,0.0502342821381796,1.0,0.7414,0.7211,0.5212,0.6306,1.0,0.4939,0.279
zho,ron,8.65,24,6,0.141441891,8795,500,17.59,0.167303215,0.3375790879999999,0.2544222916050628,1.0,0.6,0.5986,0.439,0.5585,1.0,0.4442,0.2715
zho,hrv,12.68,13,17,0.133449883,7832,500,15.664,0.216688845,0.3375790879999999,0.1282423388544543,1.0,0.6022,0.6163,0.4949,0.5941,1.0,0.3076,0.2901
zho,ara,1.84,29,1,0.082584083,6984,500,13.968,0.1033986809999999,0.3375790879999999,0.4812270616818761,1.0,0.731,0.7145,0.5273,0.5865,1.0,0.4441,0.2567
zho,lav,15.79,5,25,0.129370629,6475,500,12.95,0.268650981,0.3375790879999999,0.041690934679151,1.0,0.6186,0.6474,0.4835,0.6124,1.0,0.2347,0.2523
zho,heb,4.59,28,2,0.13028638,5725,500,11.45,0.117344567,0.3375790879999999,0.4256177359050746,1.0,0.6022,0.6265,0.4034,0.565,1.0,0.317,0.275
